# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 18:04:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938723752 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edge_data/../../data/one_row/one_row_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-6.76463,0.984932,0.939242,2,3,0,7.06765,0.273228,1,2,3,4,1,2,3,4,1,2,3,4
-7.22825,0.910839,0.939242,2,3,0,7.47817,0.383461,1,2,3,4,1,2,3,4,1,2,3,4
-6.78199,0.968707,0.939242,2,3,0,7.45044,0.283483,1,2,3,4,1,2,3,4,1,2,3,4
-6.78199,0.931594,0.939242,1,3,0,7.15473,0.283483,1,2,3,4,1,2,3,4,1,2,3,4
-6.83497,0.995801,0.939242,2,3,0,6.8358,0.30437,1,2,3,4,1,2,3,4,1,2,3,4
-7.10379,0.865934,0.939242,1,3,0,7.64371,0.155574,1,2,3,4,1,2,3,4,1,2,3,4
-6.9485,1,0.939242,1,1,0,7.08401,0.176918,1,2,3,4,1,2,3,4,1,2,3,4
-6.93014,1,0.939242,1,1,0,6.97375,0.180054,1,2,3,4,1,2,3,4,1,2,3,4
-7.10057,0.972409,0.939242,1,1,0,7.10323,0.155948,1,2,3,4,1,2,3,4,1,2,3,4
-7.21721,0.982866,0.939242,1,1,0,7.24623,0.143612,1,2,3,4,1,2,3,4,1,2,3,4
-9.02314,0.829748,0.939242,2,3,0,9.39381,0.0593605,1,2,3,4,1,2,3,4,1,2,3,4
-8.08831,1,0.939242,1,1,0,8.94492,0.0893349,1,2,3,4,1,2,3,4,1,2,3,4
-7.49056,1,0.939242,1,1,0,8.02193,0.121418,1,2,3,4,1,2,3,4,1,2,3,4
-6.7482,0.980551,0.939242,1,3,0,7.73484,0.247629,1,2,3,4,1,2,3,4,1,2,3,4
-6.82856,0.981044,0.939242,1,3,0,6.85906,0.302253,1,2,3,4,1,2,3,4,1,2,3,4
-7.57762,0.889456,0.939242,2,7,0,7.58699,0.115654,1,2,3,4,1,2,3,4,1,2,3,4
-7.30773,1,0.939242,1,1,0,7.56516,0.13542,1,2,3,4,1,2,3,4,1,2,3,4
-9.01014,0.877542,0.939242,2,7,0,9.0159,0.552059,1,2,3,4,1,2,3,4,1,2,3,4
-7.35955,1,0.939242,1,1,0,8.5495,0.401757,1,2,3,4,1,2,3,4,1,2,3,4
-6.76616,1,0.939242,1,3,0,7.28149,0.274297,1,2,3,4,1,2,3,4,1,2,3,4
-6.86664,0.627599,0.939242,2,3,0,9.67515,0.192645,1,2,3,4,1,2,3,4,1,2,3,4
-8.39412,0.772041,0.939242,2,3,0,8.92763,0.0776496,1,2,3,4,1,2,3,4,1,2,3,4
-6.76622,0.958607,0.939242,1,3,0,8.95814,0.226674,1,2,3,4,1,2,3,4,1,2,3,4
-7.70633,0.8106,0.939242,1,3,0,8.10523,0.107951,1,2,3,4,1,2,3,4,1,2,3,4
-7.35413,1,0.939242,1,1,0,7.67676,0.131581,1,2,3,4,1,2,3,4,1,2,3,4
-7.14454,0.892188,0.939242,1,3,0,8.64712,0.37056,1,2,3,4,1,2,3,4,1,2,3,4
-6.84401,0.949412,0.939242,2,3,0,7.53098,0.307237,1,2,3,4,1,2,3,4,1,2,3,4
-6.76766,1,0.939242,2,7,0,6.82774,0.225788,1,2,3,4,1,2,3,4,1,2,3,4
-7.0111,0.956917,0.939242,1,3,0,7.05325,0.167376,1,2,3,4,1,2,3,4,1,2,3,4
-9.2627,0.879738,0.939242,2,3,0,9.35234,0.56876,1,2,3,4,1,2,3,4,1,2,3,4
-6.74809,0.955677,0.939242,2,3,0,9.64935,0.251411,1,2,3,4,1,2,3,4,1,2,3,4
-6.90118,0.961829,0.939242,1,3,0,6.97523,0.185411,1,2,3,4,1,2,3,4,1,2,3,4
-7.95411,0.859419,0.939242,1,3,0,8.17371,0.0952738,1,2,3,4,1,2,3,4,1,2,3,4
-7.90474,1,0.939242,1,1,0,8.09171,0.0976083,1,2,3,4,1,2,3,4,1,2,3,4
-7.26349,0.988689,0.939242,2,3,0,8.19172,0.139297,1,2,3,4,1,2,3,4,1,2,3,4
-6.79195,0.961715,0.939242,1,3,0,7.67989,0.288209,1,2,3,4,1,2,3,4,1,2,3,4
-6.84256,0.780693,0.939242,2,3,0,8.35865,0.198442,1,2,3,4,1,2,3,4,1,2,3,4
-9.31965,0.790297,0.939242,2,3,0,9.6712,0.572387,1,2,3,4,1,2,3,4,1,2,3,4
-7.48081,1,0.939242,2,7,0,8.98734,0.122096,1,2,3,4,1,2,3,4,1,2,3,4
-7.32169,1,0.939242,1,1,0,7.50575,0.134242,1,2,3,4,1,2,3,4,1,2,3,4
-6.7484,0.986548,0.939242,1,3,0,7.48575,0.246571,1,2,3,4,1,2,3,4,1,2,3,4
-7.01547,0.887058,0.939242,2,3,0,7.51017,0.166765,1,2,3,4,1,2,3,4,1,2,3,4
-7.02713,0.998704,0.939242,2,7,0,7.02939,0.350117,1,2,3,4,1,2,3,4,1,2,3,4
-6.89961,1,0.939242,1,1,0,7.00961,0.322637,1,2,3,4,1,2,3,4,1,2,3,4
-7.88444,0.847171,0.939242,2,7,0,7.91904,0.0985934,1,2,3,4,1,2,3,4,1,2,3,4
-7.2961,0.987523,0.939242,2,3,0,8.20336,0.136418,1,2,3,4,1,2,3,4,1,2,3,4
-6.75491,0.977351,0.939242,1,3,0,7.56243,0.264856,1,2,3,4,1,2,3,4,1,2,3,4
-8.09222,0.647326,0.939242,1,3,0,9.21119,0.0891703,1,2,3,4,1,2,3,4,1,2,3,4
-7.80938,1,0.939242,1,1,0,8.12639,0.102374,1,2,3,4,1,2,3,4,1,2,3,4
-8.14858,0.966579,0.939242,1,1,0,8.19861,0.0868434,1,2,3,4,1,2,3,4,1,2,3,4
-7.69231,1,0.939242,2,3,0,8.12266,0.108749,1,2,3,4,1,2,3,4,1,2,3,4
-6.74809,0.970473,0.939242,1,3,0,8.06659,0.25151,1,2,3,4,1,2,3,4,1,2,3,4
-6.79689,0.676557,0.939242,2,3,0,9.47059,0.212342,1,2,3,4,1,2,3,4,1,2,3,4
-6.78516,0.908975,0.939242,2,3,0,7.62651,0.285053,1,2,3,4,1,2,3,4,1,2,3,4
-7.05227,0.93458,0.939242,2,3,0,7.28395,0.354785,1,2,3,4,1,2,3,4,1,2,3,4
-7.23582,0.98391,0.939242,2,3,0,7.2797,0.384573,1,2,3,4,1,2,3,4,1,2,3,4
-7.23582,0.721308,0.939242,1,1,0,8.07689,0.384573,1,2,3,4,1,2,3,4,1,2,3,4
-6.93276,1,0.939242,2,3,0,7.16344,0.330569,1,2,3,4,1,2,3,4,1,2,3,4
-6.93276,0.873177,0.939242,1,1,0,7.30755,0.330569,1,2,3,4,1,2,3,4,1,2,3,4
-6.79846,1,0.939242,2,3,0,6.89983,0.291029,1,2,3,4,1,2,3,4,1,2,3,4
-6.8205,0.994702,0.939242,1,1,0,6.82761,0.299475,1,2,3,4,1,2,3,4,1,2,3,4
-7.52278,0.751188,0.939242,2,7,0,8.45036,0.119227,1,2,3,4,1,2,3,4,1,2,3,4
-6.79357,0.982723,0.939242,1,3,0,7.5823,0.213593,1,2,3,4,1,2,3,4,1,2,3,4
-9.7183,0.661277,0.939242,2,3,0,9.71875,0.044989,1,2,3,4,1,2,3,4,1,2,3,4
-10.3616,0.99043,0.939242,2,3,0,10.4379,0.0352142,1,2,3,4,1,2,3,4,1,2,3,4
-8.22034,0.998652,0.939242,2,3,0,10.5669,0.084005,1,2,3,4,1,2,3,4,1,2,3,4
-6.99538,0.867485,0.939242,1,3,0,10.0062,0.343938,1,2,3,4,1,2,3,4,1,2,3,4
-6.8126,1,0.939242,2,7,0,6.95857,0.206968,1,2,3,4,1,2,3,4,1,2,3,4
-8.30124,0.731031,0.939242,1,3,0,9.05104,0.498619,1,2,3,4,1,2,3,4,1,2,3,4
-8.51021,1,0.939242,2,7,0,8.51082,0.0737666,1,2,3,4,1,2,3,4,1,2,3,4
-9.17685,0.984431,0.939242,2,3,0,9.20641,0.0557515,1,2,3,4,1,2,3,4,1,2,3,4
-7.2561,1,0.939242,2,3,0,9.13284,0.139968,1,2,3,4,1,2,3,4,1,2,3,4
-6.82096,0.997003,0.939242,2,7,0,7.16943,0.299636,1,2,3,4,1,2,3,4,1,2,3,4
-7.26779,0.818213,0.939242,1,3,0,7.93428,0.13891,1,2,3,4,1,2,3,4,1,2,3,4
-6.75864,0.990162,0.939242,1,3,0,7.33826,0.232083,1,2,3,4,1,2,3,4,1,2,3,4
-7.72798,0.808586,0.939242,1,3,0,8.08253,0.444984,1,2,3,4,1,2,3,4,1,2,3,4
-6.97727,0.856896,0.939242,1,3,0,8.74264,0.172334,1,2,3,4,1,2,3,4,1,2,3,4
-7.22981,0.961158,0.939242,1,1,0,7.23051,0.142408,1,2,3,4,1,2,3,4,1,2,3,4
-7.62761,0.948852,0.939242,1,1,0,7.63075,0.112555,1,2,3,4,1,2,3,4,1,2,3,4
-7.47628,1,0.939242,1,1,0,7.67404,0.122413,1,2,3,4,1,2,3,4,1,2,3,4
-7.49482,0.997704,0.939242,1,1,0,7.60123,0.121125,1,2,3,4,1,2,3,4,1,2,3,4
-7.78064,0.967167,0.939242,1,1,0,7.81622,0.103882,1,2,3,4,1,2,3,4,1,2,3,4
-8.29022,0.95063,0.939242,1,1,0,8.30945,0.0813652,1,2,3,4,1,2,3,4,1,2,3,4
-7.88386,1,0.939242,1,1,0,8.29296,0.0986219,1,2,3,4,1,2,3,4,1,2,3,4
-7.47402,1,0.939242,1,1,0,7.85102,0.122572,1,2,3,4,1,2,3,4,1,2,3,4
-7.49843,0.974163,0.939242,2,3,0,8.07956,0.120877,1,2,3,4,1,2,3,4,1,2,3,4
-7.48476,1,0.939242,2,3,0,7.60596,0.121821,1,2,3,4,1,2,3,4,1,2,3,4
-7.74679,0.957695,0.939242,2,3,0,8.29378,0.105705,1,2,3,4,1,2,3,4,1,2,3,4
-7.30678,1,0.939242,1,1,0,7.6949,0.135501,1,2,3,4,1,2,3,4,1,2,3,4
-6.86881,0.938751,0.939242,1,3,0,7.97453,0.314511,1,2,3,4,1,2,3,4,1,2,3,4
-7.10441,0.857716,0.939242,2,7,0,7.72726,0.155502,1,2,3,4,1,2,3,4,1,2,3,4
-6.93567,1,0.939242,1,1,0,7.07999,0.179092,1,2,3,4,1,2,3,4,1,2,3,4
-6.86505,1,0.939242,1,1,0,6.93001,0.193006,1,2,3,4,1,2,3,4,1,2,3,4
-6.82637,0.973197,0.939242,1,3,0,7.11344,0.301513,1,2,3,4,1,2,3,4,1,2,3,4
-6.82637,0.785243,0.939242,1,3,0,7.96046,0.301513,1,2,3,4,1,2,3,4,1,2,3,4
-6.82637,0.475106,0.939242,1,3,0,10.2011,0.301513,1,2,3,4,1,2,3,4,1,2,3,4
-6.79203,1,0.939242,2,3,0,6.82212,0.288248,1,2,3,4,1,2,3,4,1,2,3,4
-6.9717,0.923501,0.939242,1,3,0,7.27121,0.173194,1,2,3,4,1,2,3,4,1,2,3,4
-6.92026,1,0.939242,2,3,0,6.9813,0.181821,1,2,3,4,1,2,3,4,1,2,3,4
-7.86279,0.880668,0.939242,1,3,0,8.01977,0.0996613,1,2,3,4,1,2,3,4,1,2,3,4
-7.78591,0.994163,0.939242,2,7,0,7.89082,0.451014,1,2,3,4,1,2,3,4,1,2,3,4
-8.49906,0.937922,0.939242,2,3,0,8.66529,0.514673,1,2,3,4,1,2,3,4,1,2,3,4
-9.64144,0.720912,0.939242,1,1,0,9.93886,0.592018,1,2,3,4,1,2,3,4,1,2,3,4
-8.45663,1,0.939242,1,1,0,9.5828,0.511314,1,2,3,4,1,2,3,4,1,2,3,4
-7.19033,1,0.939242,1,1,0,8.10449,0.377757,1,2,3,4,1,2,3,4,1,2,3,4
-8.36891,0.409894,0.939242,1,3,0,11.5409,0.0785292,1,2,3,4,1,2,3,4,1,2,3,4
-6.87171,0.95615,0.939242,2,3,0,9.28177,0.191515,1,2,3,4,1,2,3,4,1,2,3,4
-6.86971,0.999777,0.939242,2,7,0,6.87352,0.314759,1,2,3,4,1,2,3,4,1,2,3,4
-6.86219,1,0.939242,1,1,0,6.89331,0.312643,1,2,3,4,1,2,3,4,1,2,3,4
-7.2665,0.803182,0.939242,1,3,0,8.05017,0.139026,1,2,3,4,1,2,3,4,1,2,3,4
-6.79735,0.997636,0.939242,2,7,0,7.16864,0.290562,1,2,3,4,1,2,3,4,1,2,3,4
-6.97257,0.922273,0.939242,1,3,0,7.28707,0.173058,1,2,3,4,1,2,3,4,1,2,3,4
-7.78244,0.899784,0.939242,1,3,0,7.86505,0.103787,1,2,3,4,1,2,3,4,1,2,3,4
-7.78189,1,0.939242,2,3,0,7.93082,0.103816,1,2,3,4,1,2,3,4,1,2,3,4
-8.25365,0.954042,0.939242,1,1,0,8.27814,0.082732,1,2,3,4,1,2,3,4,1,2,3,4
-8.4063,0.987043,0.939242,1,1,0,8.54364,0.0772294,1,2,3,4,1,2,3,4,1,2,3,4
-8.69154,0.992616,0.939242,2,3,0,8.7985,0.0682038,1,2,3,4,1,2,3,4,1,2,3,4
-8.29843,1,0.939242,1,1,0,8.73119,0.0810627,1,2,3,4,1,2,3,4,1,2,3,4
-8.7361,0.965466,0.939242,1,1,0,8.79733,0.0669216,1,2,3,4,1,2,3,4,1,2,3,4
-6.90425,1,0.939242,2,3,0,8.53622,0.184818,1,2,3,4,1,2,3,4,1,2,3,4
-6.82831,1,0.939242,2,3,0,6.8924,0.202273,1,2,3,4,1,2,3,4,1,2,3,4
-6.76456,0.997867,0.939242,2,3,0,6.85086,0.227739,1,2,3,4,1,2,3,4,1,2,3,4
-6.75416,0.676084,0.939242,3,7,0,9.28693,0.236325,1,2,3,4,1,2,3,4,1,2,3,4
-6.78519,0.996331,0.939242,2,7,0,6.78521,0.285067,1,2,3,4,1,2,3,4,1,2,3,4
-6.76817,1,0.939242,1,1,0,6.78276,0.275636,1,2,3,4,1,2,3,4,1,2,3,4
-7.53149,0.776465,0.939242,1,3,0,8.2295,0.118646,1,2,3,4,1,2,3,4,1,2,3,4
-7.98467,0.983462,0.939242,2,3,0,7.99763,0.0938705,1,2,3,4,1,2,3,4,1,2,3,4
-7.57421,1,0.939242,1,1,0,7.96012,0.115871,1,2,3,4,1,2,3,4,1,2,3,4
-6.85775,0.999596,0.939242,2,3,0,7.57956,0.194699,1,2,3,4,1,2,3,4,1,2,3,4
-7.46997,0.92997,0.939242,2,3,0,7.60568,0.122857,1,2,3,4,1,2,3,4,1,2,3,4
-6.78692,0.997158,0.939242,2,7,0,7.32762,0.285896,1,2,3,4,1,2,3,4,1,2,3,4
-6.78471,0.982473,0.939242,2,7,0,6.89396,0.217202,1,2,3,4,1,2,3,4,1,2,3,4
-6.78033,1,0.939242,1,1,0,6.78924,0.219159,1,2,3,4,1,2,3,4,1,2,3,4
-6.74863,0.998383,0.939242,1,3,0,6.79291,0.254374,1,2,3,4,1,2,3,4,1,2,3,4
-6.76782,0.994509,0.939242,1,3,0,6.78102,0.225694,1,2,3,4,1,2,3,4,1,2,3,4
-6.76782,0.972561,0.939242,1,3,0,6.94636,0.225694,1,2,3,4,1,2,3,4,1,2,3,4
-7.30845,0.895907,0.939242,1,3,0,7.4722,0.135359,1,2,3,4,1,2,3,4,1,2,3,4
-7.30903,0.874065,0.939242,1,3,0,8.85105,0.394956,1,2,3,4,1,2,3,4,1,2,3,4
-7.26529,1,0.939242,1,1,0,7.42162,0.388834,1,2,3,4,1,2,3,4,1,2,3,4
-7.2603,1,0.939242,2,7,0,7.26355,0.139586,1,2,3,4,1,2,3,4,1,2,3,4
-7.18711,1,0.939242,1,1,0,7.30112,0.146577,1,2,3,4,1,2,3,4,1,2,3,4
-7.54209,0.952926,0.939242,1,1,0,7.54613,0.117947,1,2,3,4,1,2,3,4,1,2,3,4
-6.89632,0.981917,0.939242,1,3,0,7.50478,0.186367,1,2,3,4,1,2,3,4,1,2,3,4
-6.83633,0.992177,0.939242,2,3,0,7.00343,0.200073,1,2,3,4,1,2,3,4,1,2,3,4
-6.95782,0.992817,0.939242,2,3,0,6.95797,0.175392,1,2,3,4,1,2,3,4,1,2,3,4
-6.77367,0.996608,0.939242,1,3,0,6.94156,0.222427,1,2,3,4,1,2,3,4,1,2,3,4
-6.81278,0.992327,0.939242,1,1,0,6.81286,0.20691,1,2,3,4,1,2,3,4,1,2,3,4
-6.81278,0.984987,0.939242,1,1,0,6.87982,0.20691,1,2,3,4,1,2,3,4,1,2,3,4
-7.15195,0.952137,0.939242,1,3,0,7.18419,0.150221,1,2,3,4,1,2,3,4,1,2,3,4
-7.5624,0.946329,0.939242,2,3,0,7.91055,0.116627,1,2,3,4,1,2,3,4,1,2,3,4
-7.26105,1,0.939242,1,1,0,7.53678,0.139518,1,2,3,4,1,2,3,4,1,2,3,4
-6.8429,0.98998,0.939242,1,3,0,7.22358,0.198355,1,2,3,4,1,2,3,4,1,2,3,4
-6.82611,1,0.939242,1,1,0,6.85059,0.202899,1,2,3,4,1,2,3,4,1,2,3,4
-6.77713,1,0.939242,1,1,0,6.81655,0.220679,1,2,3,4,1,2,3,4,1,2,3,4
-6.92528,0.977796,0.939242,2,3,0,6.98481,0.180918,1,2,3,4,1,2,3,4,1,2,3,4
-7.38355,0.818326,0.939242,2,3,0,8.60012,0.129255,1,2,3,4,1,2,3,4,1,2,3,4
-7.90081,0.818631,0.939242,2,3,0,9.73983,0.0977977,1,2,3,4,1,2,3,4,1,2,3,4
-7.37893,1,0.939242,1,1,0,7.83961,0.129615,1,2,3,4,1,2,3,4,1,2,3,4
-7.37893,0.815902,0.939242,1,3,0,9.29665,0.129615,1,2,3,4,1,2,3,4,1,2,3,4
-7.45191,0.993963,0.939242,2,7,0,7.45193,0.413546,1,2,3,4,1,2,3,4,1,2,3,4
-7.73183,0.974545,0.939242,2,3,0,7.86686,0.445391,1,2,3,4,1,2,3,4,1,2,3,4
-7.95948,0.936631,0.939242,1,1,0,8.18133,0.468153,1,2,3,4,1,2,3,4,1,2,3,4
-6.95311,0.863272,0.939242,1,3,0,8.95465,0.176159,1,2,3,4,1,2,3,4,1,2,3,4
-7.31308,0.888876,0.939242,1,3,0,8.10219,0.395512,1,2,3,4,1,2,3,4,1,2,3,4
-7.27422,1,0.939242,1,1,0,7.43049,0.390103,1,2,3,4,1,2,3,4,1,2,3,4
-6.7482,0.998159,0.939242,2,3,0,7.30573,0.252363,1,2,3,4,1,2,3,4,1,2,3,4
-6.7543,0.994152,0.939242,2,3,0,6.7873,0.236165,1,2,3,4,1,2,3,4,1,2,3,4
-6.7586,0.996707,0.939242,1,3,0,6.77999,0.268466,1,2,3,4,1,2,3,4,1,2,3,4
-6.83165,0.990183,0.939242,2,7,0,6.83176,0.201342,1,2,3,4,1,2,3,4,1,2,3,4
-6.74885,0.996495,0.939242,1,3,0,6.86107,0.255104,1,2,3,4,1,2,3,4,1,2,3,4
-6.75002,0.99974,0.939242,1,1,0,6.75004,0.257966,1,2,3,4,1,2,3,4,1,2,3,4
-6.84459,0.9512,0.939242,2,3,0,7.06658,0.197922,1,2,3,4,1,2,3,4,1,2,3,4
-7.43654,0.916994,0.939242,1,3,0,7.52064,0.12526,1,2,3,4,1,2,3,4,1,2,3,4
-10.3395,0.77785,0.939242,2,3,0,10.4546,0.0355062,1,2,3,4,1,2,3,4,1,2,3,4
-9.41116,1,0.939242,2,3,0,10.3136,0.0507523,1,2,3,4,1,2,3,4,1,2,3,4
-7.45937,1,0.939242,2,3,0,9.43962,0.12361,1,2,3,4,1,2,3,4,1,2,3,4
-7.24059,1,0.939242,1,1,0,7.45467,0.141396,1,2,3,4,1,2,3,4,1,2,3,4
-7.14155,1,0.939242,1,1,0,7.26459,0.15134,1,2,3,4,1,2,3,4,1,2,3,4
-7.91359,0.823434,0.939242,1,3,0,9.43166,0.463747,1,2,3,4,1,2,3,4,1,2,3,4
-6.74891,0.993312,0.939242,1,3,0,7.96468,0.244745,1,2,3,4,1,2,3,4,1,2,3,4
-7.08146,0.926697,0.939242,1,3,0,7.1951,0.359986,1,2,3,4,1,2,3,4,1,2,3,4
-7.01623,0.892448,0.939242,2,3,0,7.93088,0.166659,1,2,3,4,1,2,3,4,1,2,3,4
-7.30381,0.957206,0.939242,1,1,0,7.30451,0.135755,1,2,3,4,1,2,3,4,1,2,3,4
-7.04183,1,0.939242,1,1,0,7.26756,0.163205,1,2,3,4,1,2,3,4,1,2,3,4
-6.75736,0.994371,0.939242,1,3,0,7.05936,0.233182,1,2,3,4,1,2,3,4,1,2,3,4
-6.7658,0.970251,0.939242,2,3,0,6.97457,0.226939,1,2,3,4,1,2,3,4,1,2,3,4
-7.34145,0.926342,0.939242,2,3,0,7.39208,0.132608,1,2,3,4,1,2,3,4,1,2,3,4
-6.82398,0.986935,0.939242,1,3,0,7.32356,0.203513,1,2,3,4,1,2,3,4,1,2,3,4
-7.43021,0.860185,0.939242,1,3,0,7.94541,0.410845,1,2,3,4,1,2,3,4,1,2,3,4
-6.85488,0.918345,0.939242,1,3,0,7.96974,0.195383,1,2,3,4,1,2,3,4,1,2,3,4
-6.78117,0.981561,0.939242,2,7,0,6.99805,0.283068,1,2,3,4,1,2,3,4,1,2,3,4
-6.82452,0.791345,0.939242,2,3,0,8.28187,0.203354,1,2,3,4,1,2,3,4,1,2,3,4
-6.76419,0.953584,0.939242,2,3,0,7.21054,0.227987,1,2,3,4,1,2,3,4,1,2,3,4
-6.78127,0.996559,0.939242,1,1,0,6.78174,0.218727,1,2,3,4,1,2,3,4,1,2,3,4
-6.79581,0.945357,0.939242,2,3,0,7.21235,0.212747,1,2,3,4,1,2,3,4,1,2,3,4
-6.97919,0.884246,0.939242,2,3,0,7.70316,0.172041,1,2,3,4,1,2,3,4,1,2,3,4
-6.83922,1,0.939242,1,1,0,6.95423,0.199309,1,2,3,4,1,2,3,4,1,2,3,4
-6.74927,0.67226,0.939242,2,3,0,10.4192,0.256275,1,2,3,4,1,2,3,4,1,2,3,4
-6.76004,0.998092,0.939242,1,3,0,6.76076,0.269703,1,2,3,4,1,2,3,4,1,2,3,4
-7.82041,0.706617,0.939242,1,3,0,8.72801,0.101805,1,2,3,4,1,2,3,4,1,2,3,4
-7.11329,0.884685,0.939242,1,3,0,9.4985,0.365427,1,2,3,4,1,2,3,4,1,2,3,4
-7.37514,0.930867,0.939242,1,1,0,7.42403,0.403803,1,2,3,4,1,2,3,4,1,2,3,4
-6.95444,1,0.939242,2,7,0,7.30159,0.175941,1,2,3,4,1,2,3,4,1,2,3,4
-7.02992,0.995891,0.939242,2,3,0,7.04813,0.164788,1,2,3,4,1,2,3,4,1,2,3,4
-7.13101,0.984424,0.939242,1,1,0,7.15423,0.152493,1,2,3,4,1,2,3,4,1,2,3,4
-6.81624,0.997801,0.939242,2,7,0,7.07014,0.29795,1,2,3,4,1,2,3,4,1,2,3,4
-6.85435,0.956112,0.939242,1,3,0,7.09487,0.19551,1,2,3,4,1,2,3,4,1,2,3,4
-6.90112,0.991654,0.939242,1,1,0,6.91032,0.185424,1,2,3,4,1,2,3,4,1,2,3,4
-6.83403,1,0.939242,1,1,0,6.89239,0.200692,1,2,3,4,1,2,3,4,1,2,3,4
-7.5707,0.916839,0.939242,2,3,0,7.68159,0.116094,1,2,3,4,1,2,3,4,1,2,3,4
-6.75035,0.960438,0.939242,2,3,0,8.14455,0.241544,1,2,3,4,1,2,3,4,1,2,3,4
-6.74825,0.894709,0.939242,2,3,0,7.59141,0.252688,1,2,3,4,1,2,3,4,1,2,3,4
-7.27599,0.927426,0.939242,2,3,0,7.28853,0.138178,1,2,3,4,1,2,3,4,1,2,3,4
-6.77362,0.997381,0.939242,2,7,0,7.17049,0.278969,1,2,3,4,1,2,3,4,1,2,3,4
-7.23632,0.903262,0.939242,2,3,0,7.52944,0.384647,1,2,3,4,1,2,3,4,1,2,3,4
-7.19221,1,0.939242,2,7,0,7.21314,0.146065,1,2,3,4,1,2,3,4,1,2,3,4
-6.98312,0.833493,0.939242,2,3,0,10.2918,0.341455,1,2,3,4,1,2,3,4,1,2,3,4
-7.09634,0.970548,0.939242,1,1,0,7.13305,0.362557,1,2,3,4,1,2,3,4,1,2,3,4
-7.69165,0.848497,0.939242,1,1,0,7.70891,0.441115,1,2,3,4,1,2,3,4,1,2,3,4
-9.38073,0.614508,0.939242,1,1,0,9.43916,0.576224,1,2,3,4,1,2,3,4,1,2,3,4
-7.64941,1,0.939242,2,7,0,9.11747,0.111248,1,2,3,4,1,2,3,4,1,2,3,4
-6.77651,1,0.939242,2,3,0,7.54467,0.220985,1,2,3,4,1,2,3,4,1,2,3,4
-6.77651,0.914946,0.939242,1,3,0,7.2684,0.220985,1,2,3,4,1,2,3,4,1,2,3,4
-6.77655,0.999991,0.939242,1,1,0,6.7824,0.220962,1,2,3,4,1,2,3,4,1,2,3,4
-7.21497,0.921545,0.939242,1,3,0,7.31467,0.143827,1,2,3,4,1,2,3,4,1,2,3,4
-7.26494,0.997661,0.939242,2,3,0,7.32678,0.139167,1,2,3,4,1,2,3,4,1,2,3,4
-9.1156,0.86623,0.939242,2,7,0,9.11583,0.559159,1,2,3,4,1,2,3,4,1,2,3,4
-6.95352,1,0.939242,2,3,0,8.8125,0.17609,1,2,3,4,1,2,3,4,1,2,3,4
-7.05522,0.983516,0.939242,1,1,0,7.06843,0.161474,1,2,3,4,1,2,3,4,1,2,3,4
-7.32006,0.961399,0.939242,1,1,0,7.32364,0.134378,1,2,3,4,1,2,3,4,1,2,3,4
-7.44481,0.983786,0.939242,1,1,0,7.49886,0.124658,1,2,3,4,1,2,3,4,1,2,3,4
-7.19022,1,0.939242,1,1,0,7.42433,0.146264,1,2,3,4,1,2,3,4,1,2,3,4
-7.26535,0.882968,0.939242,1,3,0,8.53357,0.388842,1,2,3,4,1,2,3,4,1,2,3,4
-6.76131,1,0.939242,1,3,0,7.20679,0.270736,1,2,3,4,1,2,3,4,1,2,3,4
-7.0613,0.942374,0.939242,1,3,0,7.09166,0.356417,1,2,3,4,1,2,3,4,1,2,3,4
-7.0613,0.741263,0.939242,1,1,0,7.8433,0.356417,1,2,3,4,1,2,3,4,1,2,3,4
-6.84189,1,0.939242,1,1,0,7.00624,0.306576,1,2,3,4,1,2,3,4,1,2,3,4
-6.84762,0.998587,0.939242,1,1,0,6.86848,0.308345,1,2,3,4,1,2,3,4,1,2,3,4
