# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 15:07:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3928133195 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edges_data/../../data/one_row/one_row_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-6.89052,1,0.856707,1,1,0,6.95359,0.320325,1,2,3,4,1,2,3,4,1,2,3,4
-6.89052,0.762419,0.856707,1,3,0,8.23131,0.320325,1,2,3,4,1,2,3,4,1,2,3,4
-7.00028,0.991323,0.856707,2,3,0,7.01284,0.344914,1,2,3,4,1,2,3,4,1,2,3,4
-6.933,1,0.856707,1,1,0,7.01191,0.330622,1,2,3,4,1,2,3,4,1,2,3,4
-6.80416,1,0.856707,1,1,0,6.90331,0.293357,1,2,3,4,1,2,3,4,1,2,3,4
-6.84315,0.982319,0.856707,2,3,0,6.96614,0.30697,1,2,3,4,1,2,3,4,1,2,3,4
-7.3283,0.930158,0.856707,2,7,0,7.35287,0.133691,1,2,3,4,1,2,3,4,1,2,3,4
-6.77935,0.962293,0.856707,1,3,0,7.81262,0.282122,1,2,3,4,1,2,3,4,1,2,3,4
-6.80965,0.993281,0.856707,1,1,0,6.81122,0.295497,1,2,3,4,1,2,3,4,1,2,3,4
-6.78653,1,0.856707,1,1,0,6.80813,0.285711,1,2,3,4,1,2,3,4,1,2,3,4
-6.79373,0.982027,0.856707,1,3,0,6.92495,0.213533,1,2,3,4,1,2,3,4,1,2,3,4
-7.02709,0.933302,0.856707,1,3,0,7.32924,0.35011,1,2,3,4,1,2,3,4,1,2,3,4
-7.30167,0.776003,0.856707,1,3,0,8.63649,0.135937,1,2,3,4,1,2,3,4,1,2,3,4
-8.32635,0.792692,0.856707,1,3,0,10.688,0.500714,1,2,3,4,1,2,3,4,1,2,3,4
-6.74876,0.993835,0.856707,3,7,0,8.42283,0.25483,1,2,3,4,1,2,3,4,1,2,3,4
-6.9882,0.96903,0.856707,2,3,0,6.99198,0.170686,1,2,3,4,1,2,3,4,1,2,3,4
-6.96705,1,0.856707,1,1,0,7.01584,0.17392,1,2,3,4,1,2,3,4,1,2,3,4
-6.75516,0.985583,0.856707,1,3,0,7.10842,0.265131,1,2,3,4,1,2,3,4,1,2,3,4
-6.7548,0.997442,0.856707,1,3,0,6.77675,0.235641,1,2,3,4,1,2,3,4,1,2,3,4
-6.88685,0.98327,0.856707,2,3,0,6.90734,0.188285,1,2,3,4,1,2,3,4,1,2,3,4
-6.78798,0.998996,0.856707,2,7,0,6.8758,0.286397,1,2,3,4,1,2,3,4,1,2,3,4
-6.74803,0.998892,0.856707,1,3,0,6.79669,0.24936,1,2,3,4,1,2,3,4,1,2,3,4
-6.80714,0.969507,0.856707,2,3,0,6.96194,0.208746,1,2,3,4,1,2,3,4,1,2,3,4
-6.92722,0.981338,0.856707,2,3,0,7.00629,0.180571,1,2,3,4,1,2,3,4,1,2,3,4
-7.35744,0.96461,0.856707,2,7,0,7.37697,0.401479,1,2,3,4,1,2,3,4,1,2,3,4
-7.37396,1,0.856707,2,7,0,7.38139,0.130005,1,2,3,4,1,2,3,4,1,2,3,4
-6.74912,0.982063,0.856707,1,3,0,7.59726,0.244181,1,2,3,4,1,2,3,4,1,2,3,4
-7.38956,0.853178,0.856707,1,3,0,7.76085,0.128791,1,2,3,4,1,2,3,4,1,2,3,4
-6.77545,0.998958,0.856707,2,7,0,7.2715,0.280011,1,2,3,4,1,2,3,4,1,2,3,4
-6.74805,0.999353,0.856707,1,3,0,6.77972,0.250873,1,2,3,4,1,2,3,4,1,2,3,4
-6.77195,0.994757,0.856707,1,3,0,6.78051,0.277988,1,2,3,4,1,2,3,4,1,2,3,4
-11.9009,0.46395,0.856707,3,7,0,12.082,0.0201207,1,2,3,4,1,2,3,4,1,2,3,4
-7.71339,0.959113,0.856707,3,7,0,11.057,0.443439,1,2,3,4,1,2,3,4,1,2,3,4
-8.8054,0.744275,0.856707,1,1,0,8.88941,0.537712,1,2,3,4,1,2,3,4,1,2,3,4
-8.61349,1,0.856707,2,7,0,8.73904,0.0705279,1,2,3,4,1,2,3,4,1,2,3,4
-7.02983,1,0.856707,2,3,0,8.51607,0.1648,1,2,3,4,1,2,3,4,1,2,3,4
-8.39515,0.844063,0.856707,1,3,0,8.71044,0.077614,1,2,3,4,1,2,3,4,1,2,3,4
-7.01502,0.9533,0.856707,1,3,0,8.53068,0.166827,1,2,3,4,1,2,3,4,1,2,3,4
-8.19155,0.863837,0.856707,1,3,0,8.42167,0.0851274,1,2,3,4,1,2,3,4,1,2,3,4
-6.75688,0.94167,0.856707,1,3,0,9.19045,0.266877,1,2,3,4,1,2,3,4,1,2,3,4
-7.00348,0.967798,0.856707,2,3,0,7.00353,0.168456,1,2,3,4,1,2,3,4,1,2,3,4
-7.12537,0.92488,0.856707,2,3,0,8.01187,0.367434,1,2,3,4,1,2,3,4,1,2,3,4
-7.02745,0.803238,0.856707,2,3,0,8.67121,0.16512,1,2,3,4,1,2,3,4,1,2,3,4
-7.02745,0.854715,0.856707,1,3,0,8.37971,0.16512,1,2,3,4,1,2,3,4,1,2,3,4
-7.09468,0.990175,0.856707,1,1,0,7.12173,0.156639,1,2,3,4,1,2,3,4,1,2,3,4
-7.13184,0.901297,0.856707,1,3,0,8.21932,0.368497,1,2,3,4,1,2,3,4,1,2,3,4
-7.23258,0.974663,0.856707,1,1,0,7.30238,0.384098,1,2,3,4,1,2,3,4,1,2,3,4
-7.15153,0.780537,0.856707,1,3,0,8.65583,0.150266,1,2,3,4,1,2,3,4,1,2,3,4
-7.20803,0.992311,0.856707,1,1,0,7.25443,0.144502,1,2,3,4,1,2,3,4,1,2,3,4
-6.76673,0.988051,0.856707,1,3,0,7.26515,0.226358,1,2,3,4,1,2,3,4,1,2,3,4
-6.99491,0.961403,0.856707,1,3,0,7.04184,0.169696,1,2,3,4,1,2,3,4,1,2,3,4
-6.75961,0.959485,0.856707,2,3,0,7.41808,0.231297,1,2,3,4,1,2,3,4,1,2,3,4
-6.92162,0.971707,0.856707,1,3,0,6.95525,0.181576,1,2,3,4,1,2,3,4,1,2,3,4
-6.94782,0.995818,0.856707,1,1,0,6.97032,0.177031,1,2,3,4,1,2,3,4,1,2,3,4
-6.84719,1,0.856707,1,1,0,6.93191,0.197267,1,2,3,4,1,2,3,4,1,2,3,4
-6.92309,0.917048,0.856707,2,3,0,7.60945,0.18131,1,2,3,4,1,2,3,4,1,2,3,4
-6.75987,0.989005,0.856707,2,3,0,7.06488,0.269564,1,2,3,4,1,2,3,4,1,2,3,4
-6.7733,0.99711,0.856707,1,1,0,6.77366,0.278779,1,2,3,4,1,2,3,4,1,2,3,4
-7.70905,0.718816,0.856707,1,3,0,8.71629,0.107798,1,2,3,4,1,2,3,4,1,2,3,4
-7.27979,1,0.856707,1,1,0,7.65862,0.137842,1,2,3,4,1,2,3,4,1,2,3,4
-7.71991,0.950166,0.856707,2,3,0,8.08878,0.107189,1,2,3,4,1,2,3,4,1,2,3,4
-7.09616,0.993225,0.856707,2,3,0,7.88108,0.156464,1,2,3,4,1,2,3,4,1,2,3,4
-8.15194,0.910039,0.856707,2,3,0,8.34993,0.0867072,1,2,3,4,1,2,3,4,1,2,3,4
-8.55092,0.968426,0.856707,1,1,0,8.60118,0.072467,1,2,3,4,1,2,3,4,1,2,3,4
-6.90219,0.947349,0.856707,1,3,0,8.91991,0.185215,1,2,3,4,1,2,3,4,1,2,3,4
-6.8715,1,0.856707,2,3,0,6.91069,0.19156,1,2,3,4,1,2,3,4,1,2,3,4
-6.79184,0.980583,0.856707,1,3,0,7.07485,0.288162,1,2,3,4,1,2,3,4,1,2,3,4
-6.79733,0.977923,0.856707,2,7,0,6.94351,0.212182,1,2,3,4,1,2,3,4,1,2,3,4
-6.84911,0.971556,0.856707,1,3,0,7.04681,0.308797,1,2,3,4,1,2,3,4,1,2,3,4
-7.28296,0.940963,0.856707,2,7,0,7.30998,0.137563,1,2,3,4,1,2,3,4,1,2,3,4
-7.20818,1,0.856707,1,1,0,7.32144,0.144487,1,2,3,4,1,2,3,4,1,2,3,4
-7.04511,1,0.856707,1,1,0,7.19575,0.162777,1,2,3,4,1,2,3,4,1,2,3,4
-6.95213,1,0.856707,2,3,0,7.04283,0.176319,1,2,3,4,1,2,3,4,1,2,3,4
-7.09991,0.977786,0.856707,1,1,0,7.10448,0.156025,1,2,3,4,1,2,3,4,1,2,3,4
-7.53226,0.84281,0.856707,2,3,0,8.86498,0.118595,1,2,3,4,1,2,3,4,1,2,3,4
-7.56562,0.976575,0.856707,2,3,0,8.1274,0.11642,1,2,3,4,1,2,3,4,1,2,3,4
-6.89438,0.980843,0.856707,1,3,0,7.5575,0.186755,1,2,3,4,1,2,3,4,1,2,3,4
-6.96758,0.914368,0.856707,2,3,0,7.98777,0.33822,1,2,3,4,1,2,3,4,1,2,3,4
-7.17238,0.893003,0.856707,2,3,0,7.8062,0.374979,1,2,3,4,1,2,3,4,1,2,3,4
-6.76978,0.986857,0.856707,2,3,0,7.27316,0.276659,1,2,3,4,1,2,3,4,1,2,3,4
-6.79261,0.998333,0.856707,2,3,0,6.79349,0.288505,1,2,3,4,1,2,3,4,1,2,3,4
-6.90445,0.971724,0.856707,2,3,0,7.03804,0.323841,1,2,3,4,1,2,3,4,1,2,3,4
-7.0777,0.958794,0.856707,1,1,0,7.08645,0.359328,1,2,3,4,1,2,3,4,1,2,3,4
-7.01203,1,0.856707,1,1,0,7.10842,0.347221,1,2,3,4,1,2,3,4,1,2,3,4
-6.91165,0.927329,0.856707,2,3,0,7.6459,0.183412,1,2,3,4,1,2,3,4,1,2,3,4
-7.08845,0.972781,0.856707,1,1,0,7.08884,0.157377,1,2,3,4,1,2,3,4,1,2,3,4
-7.03977,1,0.856707,1,1,0,7.1149,0.163476,1,2,3,4,1,2,3,4,1,2,3,4
-6.91969,0.929821,0.856707,2,7,0,7.68577,0.327526,1,2,3,4,1,2,3,4,1,2,3,4
-7.95477,0.850759,0.856707,2,7,0,8.02472,0.0952433,1,2,3,4,1,2,3,4,1,2,3,4
-7.54089,1,0.856707,1,1,0,7.92394,0.118025,1,2,3,4,1,2,3,4,1,2,3,4
-6.83248,1,0.856707,2,3,0,7.50942,0.201116,1,2,3,4,1,2,3,4,1,2,3,4
-7.72007,0.866178,0.856707,1,3,0,7.97577,0.10718,1,2,3,4,1,2,3,4,1,2,3,4
-7.81009,0.990864,0.856707,1,1,0,7.91011,0.102337,1,2,3,4,1,2,3,4,1,2,3,4
-6.94802,0.999749,0.856707,2,3,0,7.82646,0.176998,1,2,3,4,1,2,3,4,1,2,3,4
-8.57895,0.838376,0.856707,2,3,0,8.65815,0.0715896,1,2,3,4,1,2,3,4,1,2,3,4
-9.86745,0.936214,0.856707,2,3,0,10.434,0.0424701,1,2,3,4,1,2,3,4,1,2,3,4
-9.10315,1,0.856707,2,3,0,9.85147,0.0574468,1,2,3,4,1,2,3,4,1,2,3,4
-6.8097,1,0.856707,2,3,0,8.76462,0.2079,1,2,3,4,1,2,3,4,1,2,3,4
-6.90539,0.958465,0.856707,1,3,0,7.17472,0.324073,1,2,3,4,1,2,3,4,1,2,3,4
-6.83737,1,0.856707,1,1,0,6.89689,0.305145,1,2,3,4,1,2,3,4,1,2,3,4
-6.82876,1,0.856707,1,1,0,6.85104,0.302321,1,2,3,4,1,2,3,4,1,2,3,4
-6.81994,1,0.856707,1,1,0,6.84033,0.299276,1,2,3,4,1,2,3,4,1,2,3,4
-6.85382,0.992242,0.856707,1,1,0,6.86248,0.310208,1,2,3,4,1,2,3,4,1,2,3,4
-6.74812,0.997066,0.856707,1,3,0,6.8766,0.248252,1,2,3,4,1,2,3,4,1,2,3,4
-6.83392,0.980293,0.856707,1,3,0,6.87234,0.200721,1,2,3,4,1,2,3,4,1,2,3,4
-6.76407,0.989204,0.856707,1,3,0,6.93506,0.272823,1,2,3,4,1,2,3,4,1,2,3,4
-9.51679,0.320774,0.856707,1,3,0,12.8561,0.0486764,1,2,3,4,1,2,3,4,1,2,3,4
-10.2145,0.968742,0.856707,1,1,0,10.2602,0.0372138,1,2,3,4,1,2,3,4,1,2,3,4
-10.8088,0.979046,0.856707,1,1,0,10.8948,0.0298357,1,2,3,4,1,2,3,4,1,2,3,4
-9.938,1,0.856707,1,1,0,10.8026,0.0413359,1,2,3,4,1,2,3,4,1,2,3,4
-10.4276,0.99355,0.856707,2,3,0,10.533,0.0343558,1,2,3,4,1,2,3,4,1,2,3,4
-10.6532,0.9974,0.856707,2,3,0,10.8609,0.0315948,1,2,3,4,1,2,3,4,1,2,3,4
-7.31893,0.977895,0.856707,1,3,0,11.8516,0.134473,1,2,3,4,1,2,3,4,1,2,3,4
-6.81415,0.94973,0.856707,1,3,0,7.92965,0.297183,1,2,3,4,1,2,3,4,1,2,3,4
-6.78704,0.97743,0.856707,2,7,0,6.95985,0.216211,1,2,3,4,1,2,3,4,1,2,3,4
-7.6405,0.828777,0.856707,1,3,0,8.18095,0.435543,1,2,3,4,1,2,3,4,1,2,3,4
-7.14317,1,0.856707,1,1,0,7.53536,0.370338,1,2,3,4,1,2,3,4,1,2,3,4
-6.80985,0.94607,0.856707,1,3,0,7.51705,0.207852,1,2,3,4,1,2,3,4,1,2,3,4
-6.75509,0.993445,0.856707,1,3,0,6.86755,0.265055,1,2,3,4,1,2,3,4,1,2,3,4
-6.75881,0.998344,0.856707,2,3,0,6.77146,0.268654,1,2,3,4,1,2,3,4,1,2,3,4
-6.9828,0.929719,0.856707,1,3,0,7.20718,0.171494,1,2,3,4,1,2,3,4,1,2,3,4
-7.9031,0.915623,0.856707,2,3,0,8.06207,0.0976873,1,2,3,4,1,2,3,4,1,2,3,4
-6.77031,0.997897,0.856707,2,7,0,7.69315,0.276987,1,2,3,4,1,2,3,4,1,2,3,4
-7.03647,0.908551,0.856707,1,3,0,7.35857,0.163912,1,2,3,4,1,2,3,4,1,2,3,4
-7.15607,0.982884,0.856707,1,1,0,7.17302,0.149784,1,2,3,4,1,2,3,4,1,2,3,4
-6.90422,0.942614,0.856707,1,3,0,7.87772,0.323784,1,2,3,4,1,2,3,4,1,2,3,4
-6.80482,0.964524,0.856707,1,3,0,7.15481,0.209529,1,2,3,4,1,2,3,4,1,2,3,4
-6.75353,0.999188,0.856707,1,3,0,6.80179,0.237036,1,2,3,4,1,2,3,4,1,2,3,4
-6.97618,0.955613,0.856707,1,3,0,7.04965,0.172502,1,2,3,4,1,2,3,4,1,2,3,4
-7.06975,0.985967,0.856707,1,1,0,7.08452,0.15965,1,2,3,4,1,2,3,4,1,2,3,4
-7.26641,0.972944,0.856707,1,1,0,7.27493,0.139034,1,2,3,4,1,2,3,4,1,2,3,4
-6.76657,0.986318,0.856707,1,3,0,7.34297,0.226453,1,2,3,4,1,2,3,4,1,2,3,4
-6.80286,0.9706,0.856707,2,3,0,7.03968,0.292836,1,2,3,4,1,2,3,4,1,2,3,4
-6.77878,1,0.856707,1,1,0,6.79965,0.281822,1,2,3,4,1,2,3,4,1,2,3,4
-6.74828,0.999426,0.856707,1,3,0,6.78115,0.252833,1,2,3,4,1,2,3,4,1,2,3,4
-7.84185,0.730539,0.856707,1,3,0,8.68529,0.100712,1,2,3,4,1,2,3,4,1,2,3,4
-7.0657,0.976808,0.856707,2,7,0,7.80428,0.357206,1,2,3,4,1,2,3,4,1,2,3,4
-7.62644,0.955287,0.856707,2,3,0,7.63479,0.433984,1,2,3,4,1,2,3,4,1,2,3,4
-7.22587,1,0.856707,1,1,0,7.571,0.383108,1,2,3,4,1,2,3,4,1,2,3,4
-7.87518,0.947692,0.856707,2,3,0,7.90231,0.459992,1,2,3,4,1,2,3,4,1,2,3,4
-7.36208,0.648541,0.856707,1,3,0,10.3612,0.130944,1,2,3,4,1,2,3,4,1,2,3,4
-6.80831,1,0.856707,2,3,0,7.34128,0.208358,1,2,3,4,1,2,3,4,1,2,3,4
-7.42042,0.825071,0.856707,2,3,0,8.26687,0.126451,1,2,3,4,1,2,3,4,1,2,3,4
-7.4374,0.997974,0.856707,1,1,0,7.53055,0.125198,1,2,3,4,1,2,3,4,1,2,3,4
-7.84782,0.850343,0.856707,2,3,0,9.5555,0.10041,1,2,3,4,1,2,3,4,1,2,3,4
-7.44399,1,0.856707,2,3,0,7.81217,0.124718,1,2,3,4,1,2,3,4,1,2,3,4
-7.37291,1,0.856707,2,3,0,7.50459,0.130088,1,2,3,4,1,2,3,4,1,2,3,4
-6.77563,0.952353,0.856707,2,7,0,7.87167,0.28011,1,2,3,4,1,2,3,4,1,2,3,4
-6.75559,0.890793,0.856707,2,3,0,7.59504,0.234836,1,2,3,4,1,2,3,4,1,2,3,4
-6.81596,0.990381,0.856707,1,3,0,6.82327,0.205915,1,2,3,4,1,2,3,4,1,2,3,4
-6.89993,0.922482,0.856707,2,3,0,7.4901,0.185657,1,2,3,4,1,2,3,4,1,2,3,4
-6.7755,0.998122,0.856707,2,3,0,6.9226,0.221486,1,2,3,4,1,2,3,4,1,2,3,4
-6.74863,0.999423,0.856707,1,3,0,6.77748,0.245651,1,2,3,4,1,2,3,4,1,2,3,4
-6.75616,0.991673,0.856707,2,3,0,6.80883,0.234285,1,2,3,4,1,2,3,4,1,2,3,4
-6.7687,0.993081,0.856707,2,7,0,6.80553,0.275972,1,2,3,4,1,2,3,4,1,2,3,4
-6.75448,0.995609,0.856707,2,3,0,6.80894,0.235981,1,2,3,4,1,2,3,4,1,2,3,4
-7.85036,0.883928,0.856707,2,3,0,8.0099,0.457532,1,2,3,4,1,2,3,4,1,2,3,4
-8.84685,0.763423,0.856707,1,1,0,8.96956,0.54068,1,2,3,4,1,2,3,4,1,2,3,4
-9.00302,0.991997,0.856707,2,7,0,9.05154,0.0598541,1,2,3,4,1,2,3,4,1,2,3,4
-8.27093,0.988248,0.856707,2,3,0,9.58995,0.0820822,1,2,3,4,1,2,3,4,1,2,3,4
-9.23486,0.94029,0.856707,2,3,0,9.82308,0.05446,1,2,3,4,1,2,3,4,1,2,3,4
-7.70734,0.997414,0.856707,2,3,0,9.41189,0.107895,1,2,3,4,1,2,3,4,1,2,3,4
-6.75346,1,0.856707,2,3,0,7.55254,0.23712,1,2,3,4,1,2,3,4,1,2,3,4
-6.75116,1,0.856707,1,1,0,6.75318,0.24018,1,2,3,4,1,2,3,4,1,2,3,4
-6.75056,1,0.856707,1,1,0,6.75139,0.241166,1,2,3,4,1,2,3,4,1,2,3,4
-7.88951,0.78012,0.856707,2,7,0,8.64578,0.0983461,1,2,3,4,1,2,3,4,1,2,3,4
-8.1134,0.97955,0.856707,1,1,0,8.18791,0.0882852,1,2,3,4,1,2,3,4,1,2,3,4
-9.08387,0.892467,0.856707,3,7,0,10.2725,0.0579009,1,2,3,4,1,2,3,4,1,2,3,4
-8.63205,1,0.856707,1,1,0,9.1181,0.0699658,1,2,3,4,1,2,3,4,1,2,3,4
-6.88832,0.94517,0.856707,1,3,0,9.07656,0.187983,1,2,3,4,1,2,3,4,1,2,3,4
-6.96887,0.928961,0.856707,2,3,0,7.80467,0.338494,1,2,3,4,1,2,3,4,1,2,3,4
-6.81664,1,0.856707,1,1,0,6.93347,0.298094,1,2,3,4,1,2,3,4,1,2,3,4
-6.88039,0.944727,0.856707,1,3,0,7.17882,0.189636,1,2,3,4,1,2,3,4,1,2,3,4
-6.87058,1,0.856707,2,7,0,6.88043,0.315,1,2,3,4,1,2,3,4,1,2,3,4
-6.79373,1,0.856707,2,7,0,6.86428,0.213534,1,2,3,4,1,2,3,4,1,2,3,4
-6.84544,0.978982,0.856707,2,3,0,7.03362,0.307678,1,2,3,4,1,2,3,4,1,2,3,4
-6.76705,0.984521,0.856707,1,3,0,6.9534,0.226161,1,2,3,4,1,2,3,4,1,2,3,4
-7.05042,0.96553,0.856707,2,3,0,7.08991,0.162089,1,2,3,4,1,2,3,4,1,2,3,4
-7.20301,0.978535,0.856707,1,1,0,7.21586,0.144994,1,2,3,4,1,2,3,4,1,2,3,4
-7.19827,1,0.856707,1,1,0,7.27187,0.145462,1,2,3,4,1,2,3,4,1,2,3,4
-7.89099,0.823206,0.856707,1,3,0,9.73969,0.461545,1,2,3,4,1,2,3,4,1,2,3,4
-7.406,1,0.856707,1,1,0,7.84183,0.407783,1,2,3,4,1,2,3,4,1,2,3,4
-7.01602,1,0.856707,1,1,0,7.31799,0.347994,1,2,3,4,1,2,3,4,1,2,3,4
-7.34495,0.920303,0.856707,1,1,0,7.35983,0.399819,1,2,3,4,1,2,3,4,1,2,3,4
-7.07014,0.999939,0.856707,2,7,0,7.38547,0.159601,1,2,3,4,1,2,3,4,1,2,3,4
-7.18356,0.895827,0.856707,1,3,0,8.25894,0.376715,1,2,3,4,1,2,3,4,1,2,3,4
-7.21716,0.991447,0.856707,1,1,0,7.3139,0.381814,1,2,3,4,1,2,3,4,1,2,3,4
-6.75014,1,0.856707,2,3,0,7.17379,0.241918,1,2,3,4,1,2,3,4,1,2,3,4
-6.77039,0.996622,0.856707,1,3,0,6.77296,0.224201,1,2,3,4,1,2,3,4,1,2,3,4
-6.74802,0.999335,0.856707,1,3,0,6.77615,0.24999,1,2,3,4,1,2,3,4,1,2,3,4
-6.75196,0.993277,0.856707,2,3,0,6.79799,0.261196,1,2,3,4,1,2,3,4,1,2,3,4
-6.75277,0.998247,0.856707,1,3,0,6.76603,0.237958,1,2,3,4,1,2,3,4,1,2,3,4
-7.51778,0.902773,0.856707,2,3,0,7.53369,0.119562,1,2,3,4,1,2,3,4,1,2,3,4
-7.72787,0.965384,0.856707,2,3,0,8.24877,0.106746,1,2,3,4,1,2,3,4,1,2,3,4
-7.03098,0.891069,0.856707,1,3,0,9.32929,0.350844,1,2,3,4,1,2,3,4,1,2,3,4
-7.68112,0.640046,0.856707,2,7,0,9.59172,0.109392,1,2,3,4,1,2,3,4,1,2,3,4
-9.63234,0.855728,0.856707,3,7,0,9.87629,0.0465201,1,2,3,4,1,2,3,4,1,2,3,4
-7.10265,0.944837,0.856707,3,7,0,9.31614,0.363633,1,2,3,4,1,2,3,4,1,2,3,4
-7.09235,1,0.856707,2,3,0,7.1791,0.361874,1,2,3,4,1,2,3,4,1,2,3,4
-6.87024,1,0.856707,1,1,0,7.04042,0.314906,1,2,3,4,1,2,3,4,1,2,3,4
-6.74884,0.995033,0.856707,1,3,0,6.90611,0.244959,1,2,3,4,1,2,3,4,1,2,3,4
-6.7519,0.994577,0.856707,2,3,0,6.7886,0.239107,1,2,3,4,1,2,3,4,1,2,3,4
-6.87151,0.970034,0.856707,1,3,0,6.95117,0.315258,1,2,3,4,1,2,3,4,1,2,3,4
-6.79018,1,0.856707,1,1,0,6.8532,0.287412,1,2,3,4,1,2,3,4,1,2,3,4
-7.01206,0.911762,0.856707,2,7,0,7.38199,0.16724,1,2,3,4,1,2,3,4,1,2,3,4
-7.03181,0.997036,0.856707,1,1,0,7.06991,0.164533,1,2,3,4,1,2,3,4,1,2,3,4
-6.7678,0.981045,0.856707,1,3,0,7.26878,0.275394,1,2,3,4,1,2,3,4,1,2,3,4
-6.75957,0.997975,0.856707,2,3,0,6.78812,0.269308,1,2,3,4,1,2,3,4,1,2,3,4
-6.91644,0.9481,0.856707,1,3,0,7.09014,0.18252,1,2,3,4,1,2,3,4,1,2,3,4
-8.29108,0.760193,0.856707,1,3,0,9.54329,0.497767,1,2,3,4,1,2,3,4,1,2,3,4
-7.14077,1,0.856707,1,1,0,7.98977,0.369951,1,2,3,4,1,2,3,4,1,2,3,4
-8.1498,0.91354,0.856707,2,3,0,8.15169,0.485592,1,2,3,4,1,2,3,4,1,2,3,4
-6.75533,1,0.856707,2,3,0,8.08791,0.235097,1,2,3,4,1,2,3,4,1,2,3,4
-7.65153,0.827568,0.856707,1,3,0,8.02458,0.436757,1,2,3,4,1,2,3,4,1,2,3,4
-7.12658,1,0.856707,2,7,0,7.63074,0.152985,1,2,3,4,1,2,3,4,1,2,3,4
-7.11971,1,0.856707,1,1,0,7.18355,0.153754,1,2,3,4,1,2,3,4,1,2,3,4
-6.99938,0.919641,0.856707,1,3,0,8.01464,0.344735,1,2,3,4,1,2,3,4,1,2,3,4
-7.0097,0.889047,0.856707,1,3,0,7.8534,0.167572,1,2,3,4,1,2,3,4,1,2,3,4
-6.9532,1,0.856707,1,1,0,7.02045,0.176144,1,2,3,4,1,2,3,4,1,2,3,4
-6.96244,0.999168,0.856707,2,7,0,6.96598,0.337128,1,2,3,4,1,2,3,4,1,2,3,4
-6.75167,1,0.856707,2,3,0,6.93056,0.239423,1,2,3,4,1,2,3,4,1,2,3,4
-6.7884,0.989027,0.856707,1,3,0,6.8257,0.286588,1,2,3,4,1,2,3,4,1,2,3,4
-6.76021,0.916339,0.856707,2,3,0,7.40685,0.230831,1,2,3,4,1,2,3,4,1,2,3,4
-6.75075,0.998563,0.856707,1,3,0,6.77547,0.2593,1,2,3,4,1,2,3,4,1,2,3,4
-6.79246,0.992497,0.856707,1,3,0,6.79797,0.288439,1,2,3,4,1,2,3,4,1,2,3,4
-6.89183,0.977636,0.856707,1,1,0,6.89183,0.320661,1,2,3,4,1,2,3,4,1,2,3,4
-7.03111,0.886532,0.856707,1,3,0,7.68483,0.164627,1,2,3,4,1,2,3,4,1,2,3,4
-7.36302,0.957411,0.856707,2,3,0,7.60744,0.130869,1,2,3,4,1,2,3,4,1,2,3,4
-7.43555,0.991677,0.856707,2,7,0,7.43918,0.411513,1,2,3,4,1,2,3,4,1,2,3,4
-6.98632,1,0.856707,2,7,0,7.38488,0.170965,1,2,3,4,1,2,3,4,1,2,3,4
-6.88827,1,0.856707,1,1,0,6.97486,0.187993,1,2,3,4,1,2,3,4,1,2,3,4
-7.16479,0.97398,0.856707,2,7,0,7.1859,0.373787,1,2,3,4,1,2,3,4,1,2,3,4
-6.87358,1,0.856707,1,1,0,7.09456,0.315827,1,2,3,4,1,2,3,4,1,2,3,4
-6.91677,0.996611,0.856707,2,3,0,6.93549,0.326831,1,2,3,4,1,2,3,4,1,2,3,4
-6.8177,1,0.856707,1,1,0,6.89548,0.298477,1,2,3,4,1,2,3,4,1,2,3,4
-6.90339,0.993454,0.856707,2,3,0,6.9059,0.323577,1,2,3,4,1,2,3,4,1,2,3,4
-6.83962,1,0.856707,2,3,0,6.89682,0.305862,1,2,3,4,1,2,3,4,1,2,3,4
-6.91257,0.983078,0.856707,1,1,0,6.91979,0.325823,1,2,3,4,1,2,3,4,1,2,3,4
