# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-18 18:04:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938722959 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-13.5911,0.965755,0.318742,3,7,0,22.2304,0.577961,0.259568,-0.504786,0.198073,0.564978,-0.546619,0.242323,0.35186,0.237308,1.12013,0.0631746,0.952679,0.713058,0.874513,0.820024,0.134855,1.71561,0.263584,0.708233
-17.2491,0.906069,0.318742,4,15,0,28.7204,0.869412,1.04428,0.845123,1.38223,1.69512,-1.33088,-1.22425,0.634811,1.0722,1.12171,0.0777953,0.323175,0.690886,0.89541,0.156057,0.605236,2.04487,0.453619,0.724874
-24.2013,0.71592,0.318742,3,15,0,33.7712,-1.2321,-1.45015,-0.00688046,-0.640758,-3.06206,0.670415,1.5908,0.244564,0.156097,0.41402,1.88292,0.0493483,0.135971,0.362717,0.833149,0.809696,0.104117,1.30781,0.740304
-21.3603,0.969374,0.318742,4,15,0,31.5979,0.613802,1.46998,-0.425902,1.51071,2.06839,-0.756551,-1.5627,1.93094,0.614672,1.55566,0.310749,3.08031,2.19115,1.13808,0.484751,0.771387,2.6893,0.382175,1.18484
-13.2679,1,0.318742,4,15,0,25.5998,-0.095898,0.886341,-1.54109,0.290437,1.41687,-1.75498,-0.984703,0.869938,1.58193,0.478139,0.435033,0.46388,0.866266,1.47333,0.818299,0.782641,0.298484,1.29266,0.894946
-15.155,0.964488,0.318742,4,15,0,24.6528,0.186911,-0.927625,1.24549,0.0119306,-1.11735,1.75539,0.746906,0.858808,0.299046,1.26828,0.130058,0.787364,1.17357,0.621502,1.44694,0.771061,0.322137,0.896208,0.0889898
-14.2479,0.973465,0.318742,4,15,0,20.1853,0.695967,-0.520739,0.743726,-0.93675,-1.22184,1.35308,0.10621,0.533575,0.633545,1.38798,0.0531778,0.904029,0.891282,0.537131,1.42248,0.933092,0.675259,0.929884,0.0900349
-18.2199,0.919817,0.318742,3,7,0,24.0316,-0.702023,-0.0408275,-0.447384,0.207745,-2.35756,1.82304,-0.873344,1.26157,1.46757,1.33532,0.0865006,1.39062,1.8594,2.02628,0.734218,1.19983,2.09419,1.70635,0.119093
-17.6896,0.811647,0.318742,4,15,0,28.0048,1.37613,0.159301,1.01547,-0.653094,2.07198,-1.65963,0.423464,1.27624,1.15481,1.33526,2.56738,0.457827,0.596976,0.467921,1.0959,0.306941,0.310901,0.56297,0.1111
-17.0533,0.969133,0.318742,4,15,0,27.8195,-1.22127,-0.665919,-0.575741,0.418274,-2.06612,1.65987,-0.642042,0.875447,0.192906,1.01143,0.0794481,0.900987,1.07667,1.74249,1.09064,0.390161,0.163032,1.01383,0.368229
-16.781,0.853394,0.318742,4,15,0,26.1263,-1.42435,0.0489843,-0.663807,-0.648381,-0.37378,1.46362,-0.918281,0.171952,0.0341864,1.1604,0.115345,0.869437,1.4017,1.17514,0.879563,0.545118,0.566052,1.30228,0.194897
-17.9569,0.898837,0.318742,3,7,0,26.9823,0.791254,0.431304,-1.36702,0.819731,-1.84262,-0.404019,-1.29561,0.0700794,0.0573399,0.543599,0.188018,0.692948,0.326596,0.735736,0.471998,0.917372,1.09278,0.637281,0.507627
-15.5841,0.948679,0.318742,3,15,0,27.4467,-1.27021,-0.206035,-0.415512,0.696944,0.0259639,-1.19615,1.04941,0.164153,0.362946,1.89342,1.37086,0.112113,0.724044,1.7842,0.904574,0.0790039,1.00138,0.689213,0.832828
-18.6939,0.969906,0.318742,4,15,0,27.2032,0.404201,0.0199128,0.27102,-0.228413,0.15476,1.75061,-0.573101,0.00737428,0.477811,0.899047,0.101507,0.697682,0.773647,0.34819,1.80682,0.0692908,0.979088,0.572057,0.369111
-11.7666,0.763063,0.318742,4,15,0,27.564,0.204212,-0.111148,0.0130795,-0.140088,-0.0488664,-0.661991,0.900774,1.07596,0.47818,0.631613,1.22356,1.72989,1.39045,0.85228,0.0451866,0.239609,0.843052,0.920397,0.483339
-16.1245,0.923932,0.318742,3,7,0,19.2623,-0.258298,0.988343,-1.42118,0.106276,0.0385234,0.580049,-1.36708,0.216731,1.04604,0.281422,1.18188,0.614491,0.669216,0.448497,0.0475425,0.154844,1.2354,0.370327,1.63824
-19.317,0.88766,0.318742,4,15,0,31.8091,-0.772273,1.07352,-1.52574,0.384415,-0.416342,0.524344,-1.50143,0.100291,0.816191,0.285257,1.27703,0.260506,0.768778,0.339722,0.0752532,0.0778855,1.98105,0.352066,1.21137
-19.6657,0.856397,0.318742,3,15,0,29.6041,-0.731078,-0.470896,2.20566,-0.535311,-1.80863,-0.738881,1.59275,0.400647,1.0998,1.8178,0.964059,0.920684,0.136942,2.22845,0.254698,0.188419,0.155814,1.61787,0.947175
-19.9612,0.675085,0.318742,4,15,0,33.8447,0.958226,0.241454,-2.18677,0.129635,1.30032,0.739233,-1.31629,0.983351,0.660145,0.242937,1.07666,0.321854,1.84522,0.0419415,1.81128,0.337154,1.97898,0.0767366,1.14836
-19.0475,0.438338,0.318742,4,15,0,35.0597,0.23905,0.631718,0.73532,0.138592,-1.46774,-1.16786,-0.955681,0.427619,0.325926,2.00816,0.0335811,0.720596,0.246921,0.140296,0.37064,1.39736,0.0824812,0.525255,0.857529
-20.1595,0.850775,0.318742,3,7,0,30.2591,-1.86548,-1.19315,0.722293,-1.04117,-0.244629,-0.460303,-0.000365301,0.381262,1.2799,0.385033,0.0701362,0.854782,3.04902,0.212119,2.36203,0.726494,1.96005,2.10356,1.35197
-12.9862,0.99082,0.318742,3,7,0,25.0503,-0.998078,-1.07087,-0.100514,-0.0331788,0.522021,-0.586747,-0.962256,0.539934,1.05628,0.942193,1.94462,0.287458,0.248523,0.525047,0.3934,1.70291,0.383179,0.320369,0.990517
-13.5455,0.891561,0.318742,3,15,0,22.9328,0.64624,0.613712,-0.640733,-0.763816,-0.590565,0.556304,-0.329836,0.478967,0.925813,0.924389,0.634554,0.319412,0.0756166,0.996476,0.176962,0.950483,0.171238,0.818383,1.6938
-14.7497,0.896039,0.318742,3,7,0,23.0814,0.255539,0.957856,0.11777,0.976353,-0.345071,3.07105,1.27387,0.76717,1.10959,1.10282,1.88768,1.25874,0.816861,1.39851,0.888822,0.257746,0.778752,1.5305,0.864076
-13.31,0.874973,0.318742,4,15,0,22.8609,-1.19673,-0.290571,-0.310396,-0.293385,-1.76065,1.06953,0.394032,0.873313,0.320304,1.01671,0.768801,0.647868,0.169196,0.801069,0.432623,0.327834,0.636238,0.341052,1.37851
-15.1746,0.942091,0.318742,3,15,0,25.1758,1.07035,-0.444573,0.338628,-0.56773,-0.686271,-1.00575,-2.37872,0.323381,1.09661,0.878927,0.944143,1.33872,0.302555,0.145792,1.58282,1.74261,1.08567,0.27295,0.670859
-17.3929,0.904005,0.318742,4,15,0,23.2829,-0.405092,0.555762,-0.38072,-0.989496,0.25431,0.128007,2.53848,2.32291,1.59606,1.03418,0.204924,0.240662,0.313397,2.63237,1.52519,1.25553,0.544269,0.519867,0.772575
-16.1021,0.990067,0.318742,4,15,0,29.0247,-0.174002,-0.425485,0.883625,0.573433,-2.75524,0.317778,-0.387257,0.319816,0.610268,0.437618,2.18856,0.501577,0.984551,0.224708,0.200082,0.751781,0.377054,1.04953,1.19365
-16.4134,0.881023,0.318742,4,15,0,24.7678,-0.434473,-0.252157,-1.87682,-1.51524,1.42567,-0.302005,-0.182475,1.42795,0.974787,1.62208,0.062629,1.00413,1.01395,0.0977811,1.59431,1.09365,0.198627,0.799864,0.583467
-21.8259,0.624677,0.318742,4,15,0,29.6514,0.608349,0.479359,2.01068,1.44487,-1.71398,0.301889,0.336392,0.461977,0.0562376,0.13981,2.20833,0.377478,0.0385044,2.22021,0.472482,1.12625,1.45611,0.986985,0.409754
-18.8244,0.908101,0.318742,3,15,0,33.8596,0.159268,1.50473,1.70135,1.07588,-0.842862,0.570125,-0.522904,0.960158,0.107758,0.0891401,0.839443,0.120903,0.0946971,1.50108,0.891107,0.478222,1.86805,0.343189,0.984839
-13.1108,0.968736,0.318742,4,15,0,26.792,0.115063,-1.38175,-1.74701,-1.19391,1.0928,-0.570578,0.581854,0.990268,0.843344,2.58337,1.02016,0.992365,1.59324,0.620686,1.38923,0.965062,0.521745,0.715548,0.732618
-16.9077,0.918377,0.318742,4,15,0,23.7574,-0.191251,1.18085,1.3864,1.35351,-1.23404,0.570671,-1.06074,0.15695,1.40185,0.0762469,0.576421,1.09666,0.394838,1.08817,0.183752,1.29787,0.639752,0.432914,0.343722
-14.5508,0.985323,0.318742,4,15,0,22.6041,-0.132819,1.12142,0.263228,1.32733,0.302674,-0.456623,-1.27886,0.754798,0.415708,0.149872,0.081107,0.755031,0.466467,1.09192,1.34296,0.889095,0.922262,0.239469,0.377454
-15.2795,0.956408,0.318742,4,15,0,22.6214,2.11421,-1.20916,0.645369,0.566563,-0.20174,-0.478929,-0.782639,0.933729,0.416618,0.162516,1.78942,0.295184,0.466258,0.492741,1.15067,1.0366,0.791149,0.646755,0.135562
-10.8569,0.991776,0.318742,4,15,0,19.7612,0.48603,0.11199,0.53996,-0.443375,-0.343127,-0.53912,-1.36717,0.91374,1.16555,0.479215,0.47737,1.29789,0.153401,0.762557,0.55402,0.396582,0.784745,1.56319,0.904747
-13.4931,0.929233,0.318742,4,15,0,18.3385,-2.30475,-0.538909,-0.0546127,0.46275,-0.309282,-0.757442,-0.527374,1.09268,0.784204,1.46259,0.410323,0.373432,0.102312,1.27465,0.6754,0.60512,1.23969,0.352059,0.894598
-12.9962,0.962013,0.318742,4,15,0,21.3822,2.12749,0.680042,0.0111039,-0.522554,0.484385,0.939962,0.564983,0.753111,1.04618,1.09529,0.981367,1.65932,0.328455,0.261511,1.74087,1.35597,0.47654,1.93689,1.10152
-15.2996,0.719987,0.318742,3,7,0,23.0488,0.0189862,-0.762943,-0.710974,-1.13248,-0.692803,1.04153,-1.49612,1.2721,0.381039,1.11265,1.60356,0.590099,0.838998,0.300906,0.110461,0.236953,0.146086,0.640911,1.21712
-11.9742,0.980849,0.318742,4,15,0,19.3482,0.353889,0.196693,0.436501,0.391204,0.356374,0.134254,1.83892,0.86226,0.233439,1.01563,0.773093,0.526374,0.403986,1.50835,0.984587,0.363847,0.169827,0.828137,1.08812
-15.6965,0.635323,0.318742,4,15,0,29.9116,-0.304408,1.10368,0.0341531,-0.230458,0.17027,-0.1345,-1.99874,0.189786,2.02242,1.30973,0.327492,1.09189,0.793977,0.627151,0.620821,0.691438,0.802542,0.0157088,0.849259
-19.7809,0.93513,0.318742,4,15,0,30.3232,1.3845,-1.42882,-1.16619,-1.0484,-0.814773,0.552592,1.86473,0.0539943,0.307875,1.13507,1.85864,0.482711,0.24667,1.34768,0.446791,0.070413,0.71468,0.452753,0.645573
-16.5714,0.884991,0.318742,4,15,0,27.1013,-0.786456,0.12593,1.59001,1.31032,2.17323,0.0394885,-0.82008,0.0514693,1.11112,0.208835,0.374224,1.00948,1.135,0.578453,1.70884,1.53194,0.916296,1.68813,1.01754
-16.8381,0.879355,0.318742,3,7,0,29.3564,-0.0108971,0.117017,0.952634,0.446252,2.49124,0.367991,0.461426,0.0725656,0.847124,1.79456,2.1911,1.43137,1.19941,2.01189,0.36689,0.355887,0.716653,0.695597,0.27792
-20.9896,0.901476,0.318742,4,15,0,27.8706,-0.527322,0.858979,-0.887059,1.73322,-0.524953,-1.80537,-2.31121,2.5328,0.277945,0.0960152,0.294972,0.635395,0.4882,0.337461,1.62475,0.456108,0.855224,1.18403,2.13813
-18.5313,0.99965,0.318742,3,15,0,29.4613,-1.31648,0.654862,-0.646698,-0.382469,-1.64476,0.661572,1.45044,0.258084,0.318169,0.569234,0.044364,0.441904,1.13166,0.946002,0.463758,0.169402,0.170236,0.672309,0.349789
-21.3238,0.930639,0.318742,4,15,0,29.359,-1.29265,0.316664,-0.547021,-1.9677,0.225127,-1.13566,-0.443974,0.219615,0.343323,0.813806,0.0446425,0.403372,1.42755,2.47111,0.388257,0.198883,0.175714,1.92736,0.158261
-23.2775,0.737918,0.318742,4,15,0,36.4135,-2.98611,0.428653,0.587695,-0.0618348,1.55888,1.21858,0.86383,0.893056,0.0130008,0.746125,2.70999,0.677561,0.706613,0.263615,1.8933,0.914197,0.274108,0.406788,2.15943
-26.9665,0.585917,0.318742,4,15,0,38.6591,3.14185,-0.524145,-0.638305,0.505393,-1.53303,-0.690059,-0.801057,0.784301,2.10262,1.08639,0.0159045,0.0474448,1.64502,0.505898,0.0300394,0.162403,0.992396,0.325138,0.245477
-22.321,0.977075,0.318742,3,15,0,32.3166,0.749958,-0.251618,-0.0457056,-0.912576,-1.65689,0.365096,-0.319136,0.782247,0.439543,1.11283,0.0192024,0.0145807,0.493625,1.83883,0.0224823,0.623333,1.06212,0.292852,0.169254
-25.0822,0.939564,0.318742,4,15,0,34.2134,1.44805,-0.406168,-0.0917563,-0.0139468,-1.53108,-0.0247643,0.786196,0.40064,0.211653,0.565607,0.00775466,0.00579729,1.92027,0.920161,0.0334985,0.449773,1.1618,0.783041,0.125313
-23.7626,0.947597,0.318742,4,15,0,33.6659,0.751204,-0.507905,-0.21405,-0.825804,-1.88975,-0.769564,1.13721,1.20313,0.432348,0.401653,0.0124475,0.0146817,0.804806,1.45702,0.0611691,0.20548,0.460608,1.78276,0.191696
-20.6061,0.880425,0.318742,3,7,0,36.9225,-0.843998,-0.492327,-0.00438351,-0.338034,-0.383372,1.1559,-1.51381,0.354237,1.30791,0.19297,0.0652847,0.0209928,0.226847,0.969801,0.0807202,0.353224,1.96635,1.14429,0.493575
-23.0025,0.653167,0.318742,3,15,0,32.5332,-1.98364,1.5561,0.0704506,-0.988163,-0.659585,0.461486,-0.574178,0.704013,0.911025,0.289858,0.00905602,0.0400156,0.170634,0.286805,0.15096,0.598395,0.716562,0.365525,1.92863
-22.7736,0.968553,0.318742,4,15,0,33.3662,0.543941,-0.190484,1.74659,0.922798,-0.145053,1.32729,-0.706769,0.476842,0.661367,0.411775,0.0113547,0.0188989,0.758558,2.24667,0.0518713,0.331946,0.44568,1.11321,0.516964
-24.723,0.956684,0.318742,4,15,0,35.0927,0.322622,0.351625,-0.706908,-0.536147,-0.0593285,-1.33934,0.766357,1.11142,0.256339,1.77349,0.00107037,2.94856,0.0438152,0.198742,2.4008,0.279996,1.31283,0.710451,1.53056
-32.894,0.704953,0.318742,4,15,0,43.3049,-0.331988,0.325666,1.89111,-0.295869,-0.793595,-2.09079,1.02871,1.02858,0.144716,0.271913,3.33432e-05,0.0976287,0.313008,0.347955,0.0624788,1.98911,0.518596,0.0302097,0.500522
-26.4051,0.947587,0.318742,4,15,0,45.3659,-1.07423,-0.616279,-0.0928237,0.823969,1.60931,2.34433,0.608136,0.057023,1.552,1.06755,0.00247876,0.679719,1.85666,1.8845,2.62358,0.266937,0.0681205,0.566232,1.60645
-22.8066,0.986249,0.318742,4,15,0,35.408,-2.17573,0.94143,-1.77041,1.06537,1.50853,1.97234,-1.21529,0.0315417,1.43584,0.84084,0.611826,0.686063,1.81152,2.14907,1.30285,0.278109,0.135784,0.55187,1.64091
-17.2688,0.970916,0.318742,3,7,0,27.6624,1.39971,0.843324,0.882086,-0.501602,-0.170993,-0.172158,0.0974166,0.0457927,0.563973,0.541948,1.58417,1.28308,0.171122,0.342994,0.231723,1.52384,0.0498137,1.23201,0.548276
-13.4796,0.920242,0.318742,4,15,0,27.2303,-1.5339,-0.626171,-0.788706,0.18241,0.185315,0.171608,0.0637214,0.510831,1.29682,0.678233,0.353299,0.300248,0.871682,0.203621,1.30005,0.186837,0.171557,0.776712,0.636771
-12.1429,0.915422,0.318742,4,15,0,21.4311,1.56136,0.0549086,0.831895,0.205675,-0.259024,-0.172008,-0.139564,1.02071,0.138771,0.964345,0.938838,0.477924,1.32743,2.06072,0.426031,0.376831,1.31019,0.431808,0.647261
-18.669,0.921617,0.318742,3,7,0,22.9102,2.40414,-0.160123,-0.0886443,-1.35835,1.61242,-1.07324,1.07875,1.0053,0.0361578,1.0439,0.631385,1.72984,0.944467,0.589607,1.95936,0.364077,0.886776,0.150245,0.943067
-15.6526,0.834365,0.318742,4,15,0,26.3277,-1.48461,-0.702742,0.376654,1.95138,-0.830766,-0.645812,-0.176133,0.73434,0.0396478,0.166591,0.583888,1.10891,0.905887,0.588066,1.49145,1.93051,1.26211,0.616399,1.2498
-11.38,0.995228,0.318742,3,15,0,18.3057,0.725717,0.609918,-0.763361,-2.00494,0.648323,1.06491,0.233055,1.23378,1.42088,0.628884,1.40369,0.809703,0.882125,0.886605,0.562456,0.303733,0.742343,1.35654,0.729549
-12.5748,0.899701,0.318742,4,15,0,19.9435,-2.32018,-1.06947,0.374955,0.516377,0.0996465,0.749675,0.301854,0.814653,0.556057,1.26247,0.118085,0.708403,0.861719,0.630334,0.753467,1.49937,0.890229,0.705977,1.36252
-14.2508,0.832532,0.318742,4,15,0,20.851,1.09962,1.0864,-0.355717,-0.875366,0.386549,-0.741795,-0.605664,0.29477,0.493665,0.0417478,1.25164,1.23102,1.22205,0.576985,0.961287,0.152219,0.926842,1.79492,0.909567
-18.4392,0.757999,0.318742,4,15,0,26.3612,0.981917,1.52097,-0.487503,1.37294,-0.0435086,-1.98008,-0.191493,2.82769,2.10112,0.086411,0.878092,0.536205,1.15657,0.860204,0.940337,1.23142,1.26324,0.106422,1.46776
-16.2015,0.974726,0.318742,4,15,0,24.794,-1.02111,-1.79895,0.945615,-1.20914,0.190552,1.98034,0.183002,0.0612852,0.138011,0.980875,0.906881,0.844785,1.04788,1.12658,1.34047,0.305309,0.775789,1.15195,0.656518
-19.7582,0.932337,0.318742,3,15,0,24.7793,0.618144,0.362205,-0.705738,0.911476,0.715605,-2.95731,-0.419272,0.0794734,0.116597,0.854549,1.16615,0.0955995,0.947777,0.496114,0.705627,1.30904,1.25099,0.102595,0.614592
-19.3137,0.984259,0.318742,3,15,0,27.3289,-1.06029,-0.416305,1.45449,0.24795,-0.100038,1.93262,0.33014,0.0351688,0.00255673,0.745313,0.745544,0.664551,1.02211,1.35324,0.679098,0.605326,0.74556,0.483378,1.50976
-14.205,0.898956,0.318742,4,15,0,26.4695,0.676257,0.197648,-1.63117,-1.2205,0.144028,-0.180992,-0.559006,0.356289,0.0708236,0.872791,0.958994,0.706176,0.794581,0.0842548,0.510504,0.648057,0.776909,1.59157,1.10957
-15.3997,0.9091,0.318742,4,15,0,24.874,-1.19336,-0.341136,1.456,1.0779,-0.778076,0.273259,1.03124,2.1358,0.505419,0.51527,0.428723,1.65288,0.618084,0.318048,1.50321,1.34543,0.754977,0.729249,0.0585256
-16.2811,0.930588,0.318742,4,15,0,29.9681,1.5535,-0.155553,-0.72973,-1.43978,0.707863,0.185396,0.830176,0.192779,0.448711,0.549383,0.0401654,0.366026,1.4906,0.219384,0.35547,0.760455,0.840009,1.33121,0.949018
-17.1292,0.9861,0.318742,4,15,0,25.1178,-0.6805,0.0694643,0.99515,0.488962,-0.316697,0.0191777,-0.642813,2.245,0.06244,0.961076,0.199805,0.223014,0.837427,0.0687474,1.88834,1.82311,0.792186,0.35312,1.60327
-11.9882,1,0.318742,4,15,0,25.1112,0.364982,1.01646,-1.4921,-0.429398,-0.321256,-0.416939,-0.0132749,0.19356,0.702241,1.17739,0.608161,0.399239,1.09119,1.15928,0.363791,0.404068,1.49531,1.13069,0.296182
-19.727,0.537491,0.318742,3,7,0,29.4672,-0.247726,2.10235,-2.35664,0.742682,-0.834997,-0.493468,-0.81674,0.186987,0.846535,0.716757,0.75756,3.02614,1.51463,2.71735,0.40847,0.72337,0.830021,1.48284,1.25424
-20.2904,0.993469,0.318742,4,15,0,32.7123,-1.82122,1.62235,0.512722,-1.12744,-0.465186,1.15483,-0.252264,2.10448,1.10046,0.0542583,1.49147,0.145097,0.673243,0.206799,1.94537,0.355893,0.613373,0.164037,0.334032
-19.4862,0.582052,0.318742,4,15,0,28.8117,-1.55442,2.21312,0.649642,-0.103294,-0.518625,0.62159,-0.179179,0.376692,0.719583,0.0266809,1.94357,0.141902,0.473794,0.355917,1.46621,0.491786,1.19929,0.342639,0.190344
-14.9058,0.965566,0.318742,4,15,0,26.4936,2.61204,0.599081,-1.36143,0.43383,-0.556596,-0.284227,-0.0496327,1.40794,1.16551,0.237929,0.506336,0.240759,1.57361,0.582361,0.444459,0.548244,0.837771,0.409618,1.19652
-18.193,0.888972,0.318742,4,15,0,26.0305,1.58744,0.906792,-1.18564,1.60013,-1.61291,-0.196,-2.40085,0.303242,0.30665,0.560742,1.39673,0.19995,0.825457,0.672552,0.23097,0.982568,1.02509,1.47008,1.13781
-21.8294,0.89755,0.318742,4,15,0,33.7708,-1.57089,-0.509126,1.54782,-1.38849,1.74421,0.197105,2.22146,0.0807471,1.71877,1.78248,0.0492857,0.477513,0.231593,0.815095,0.312436,1.12233,1.21777,0.495533,0.48344
-14.9102,0.900709,0.318742,4,15,0,29.537,-0.343281,0.00244288,-0.310463,1.20313,-0.625686,-0.258842,-1.88659,1.93807,0.569545,0.16851,1.52423,1.89789,0.222292,0.934265,0.302216,0.947072,1.12493,2.12126,0.649225
-14.7039,0.988604,0.318742,4,15,0,22.5055,-0.917847,1.11325,0.594211,-1.17207,-0.756209,1.14138,1.70695,0.313241,1.21397,1.00636,0.411993,0.344922,1.84964,0.750361,0.532389,0.448009,0.840313,0.225389,0.615208
-9.28296,0.996384,0.318742,4,15,0,18.5953,0.420497,0.124316,-0.284773,0.202305,0.143879,-0.0356409,-0.401117,0.623748,0.772713,0.798561,1.74578,0.824499,0.297607,0.553944,1.35811,1.67156,1.16919,0.3926,1.51131
-13.6305,0.757648,0.318742,4,15,0,20.7205,-0.637668,0.314247,0.159818,-0.137296,0.0491203,0.0354858,0.376974,1.53451,1.00175,0.107328,0.21843,1.04841,1.29688,0.268459,0.894675,0.0475432,1.37053,0.578183,0.439511
-15.6127,0.887849,0.318742,4,15,0,21.1907,0.303389,0.878732,0.489106,0.542986,0.656882,-1.08299,0.375208,1.59939,0.508458,0.136047,0.310186,1.41919,1.79444,0.198926,0.643331,0.045798,1.81458,0.705676,1.07656
-16.4636,0.815838,0.318742,4,15,0,24.8536,-0.753178,-0.593384,-0.0579831,0.335115,-0.889709,0.0350496,1.21553,0.0961869,0.922906,1.68282,0.136106,0.839894,0.695617,0.556516,1.70706,0.0525653,0.263584,1.09753,0.24409
-14.7901,0.973892,0.318742,4,15,0,22.848,0.844584,1.38545,-0.466418,0.196755,0.00173727,-0.178963,-1.1054,0.218337,1.17802,0.52192,0.0144369,1.16109,1.08854,1.56218,0.468874,2.05953,1.15604,0.869003,1.07227
-22.0688,0.777616,0.318742,4,15,0,28.2299,-0.461501,0.108428,1.25564,-0.412092,0.878602,1.11258,-0.286824,1.85005,0.833914,0.0719684,0.000684443,0.838352,0.0931862,0.302605,1.49252,0.215933,0.414739,1.03406,0.691877
-24.896,0.879574,0.318742,4,15,0,31.8542,-1.37117,0.0423642,0.0158954,1.6535,-0.817504,-0.862333,-0.480185,0.269641,0.101848,0.0344734,3.90003,1.17799,0.300868,0.705948,2.05708,0.305094,0.373632,1.35584,0.159752
-14.7161,0.697494,0.318742,4,15,0,37.2663,-0.4342,-1.09696,1.53164,1.30507,0.0827691,-0.761187,-0.258991,0.791515,0.229403,0.200845,0.587868,0.472101,0.272181,0.401053,1.2813,0.638479,0.648465,0.720722,0.197115
-18.9599,0.925915,0.318742,4,15,0,26.0425,0.722089,1.22355,-1.86418,-1.27022,-0.684874,1.10435,0.291235,0.568352,1.49874,0.148452,0.101495,0.0688569,0.29704,1.41215,0.82669,1.69538,0.53583,1.81928,1.78189
-15.0562,0.976403,0.318742,4,15,0,24.8652,-0.422222,-1.12188,1.29876,1.3367,1.22664,0.791811,-1.13574,0.411173,1.63976,0.237192,1.91465,0.73707,0.264493,0.952472,0.241102,1.4469,0.533445,0.90198,0.760096
-12.9355,0.984751,0.318742,4,15,0,19.8622,-0.639915,-0.811853,-0.763164,-0.437173,1.28145,-0.569874,0.397504,1.70839,0.770484,0.162713,0.457206,1.67301,0.204295,1.29961,0.512116,0.667517,1.84351,0.782366,1.35107
-13.7593,0.955476,0.318742,3,15,0,19.677,-1.51113,1.00422,-0.842495,-0.207097,0.365367,0.374688,0.0995072,0.70578,1.45785,0.319332,0.148369,0.881881,0.288643,0.997201,2.06883,1.61648,0.308401,1.69574,1.17394
-10.3073,0.861538,0.318742,4,15,0,21.7494,0.248966,0.546071,0.887984,0.601353,1.39609,0.208595,-0.708746,1.07345,0.933614,0.376828,0.379147,1.25084,1.13615,0.5844,0.694726,0.578007,0.663077,1.04709,1.74728
-14.146,0.791556,0.318742,4,15,0,20.5158,-1.53391,-0.053185,0.374842,-1.46332,-1.03177,1.30217,1.21895,1.05008,0.906453,0.449065,0.458977,1.45791,1.01289,0.617066,0.16973,0.527902,0.909174,1.09285,0.237661
-14.2094,0.947366,0.318742,4,15,0,23.7824,1.64371,0.36651,-0.492739,1.37891,1.10799,-0.58444,-1.21091,0.367954,0.617514,1.47003,1.63361,0.711772,1.21936,0.778344,1.20062,0.122764,0.699345,0.263609,0.679184
-13.6206,0.932813,0.318742,4,15,0,22.2542,1.18795,-0.301575,-0.513856,1.55027,1.18436,0.130909,-0.685685,0.761415,0.662434,0.883138,0.982423,0.829711,0.31054,1.01086,1.24557,0.105488,0.20246,0.733353,0.343993
-16.6036,0.935741,0.318742,3,15,0,23.7755,0.305869,-1.75402,0.365554,-0.110025,-0.703705,0.635068,1.40182,1.24296,1.26622,0.21668,0.729662,1.35859,0.0388107,0.346221,0.849789,1.18185,0.0487875,1.46595,0.94065
-16.4065,0.848375,0.318742,3,7,0,28.3639,0.283422,-1.66437,0.5621,-0.319366,-0.816881,0.342265,1.67161,1.14038,0.728428,0.132507,0.780609,0.780812,0.0646427,0.431345,0.491891,1.20932,0.0970466,1.10302,0.477418
-19.1859,0.882039,0.318742,3,15,0,26.8696,-0.106167,-1.4711,-0.368615,0.307846,-2.00292,-0.404073,-1.23779,1.29592,0.418251,0.0267137,0.796061,0.344477,0.295935,0.414889,0.299972,1.12319,2.33457,0.166275,1.36526
