# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-19 17:45:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4024025201 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-17.0887,0.786215,0.248167,4,15,0,26.9822,0.164133,1.9807,0.439973,-0.666101,-1.11362,0.837762,-1.32036,0.306977,1.2003,1.5813,1.45998,0.490402,0.0439092,0.61121,0.431672,0.61343,1.44764,0.681304,0.115542
-14.5047,0.987156,0.248167,4,15,0,24.5357,0.714851,-0.95455,0.377103,0.0187956,2.11577,0.405591,1.85548,1.49068,0.442444,0.511783,0.63582,0.636928,2.06217,0.92797,0.752645,0.336936,0.344018,0.646293,0.777188
-14.9292,0.975759,0.248167,4,15,0,24.3373,0.995084,-0.357714,1.24818,-1.09046,0.102069,-1.36926,-0.124207,0.405405,0.291473,0.814777,1.28694,0.0581756,0.193053,1.08265,0.897848,1.54677,1.91726,0.592202,1.00034
-15.0636,0.807237,0.248167,3,7,0,25.8757,2.47885,-0.0349589,0.0845394,-0.864135,0.549525,0.0714601,-1.22476,0.64522,0.170099,0.591828,0.971998,0.273071,0.277501,1.03312,1.16079,0.387252,0.268686,1.06387,1.13724
-10.9847,0.982944,0.248167,4,15,0,20.5135,-0.254519,-0.780429,0.670061,-0.690639,0.521259,-0.832278,0.0210409,1.41167,0.463236,1.37898,0.453717,0.549686,1.76381,0.395161,0.380331,1.75782,0.487539,0.917555,0.800204
-13.2316,0.921101,0.248167,4,15,0,19.9685,0.131074,0.538616,-0.860731,-0.126742,-0.0849014,-0.173928,-1.06501,1.0749,0.427287,0.524791,0.180828,0.228956,1.09667,0.20977,0.531808,0.888946,2.08655,1.0219,2.01981
-12.2264,0.998377,0.248167,4,15,0,18.0297,-0.633907,-0.366736,0.790012,0.318408,0.0520769,0.0392052,1.07814,0.9722,0.839072,0.223489,1.06157,0.129406,0.933667,2.20785,0.82209,1.20662,0.346484,1.01482,0.371275
-15.0119,0.970987,0.248167,4,15,0,21.7348,-0.245478,0.327229,-0.628346,-1.04913,-2.40164,0.694237,-1.08064,0.722432,0.129026,0.405163,1.23262,0.151341,1.25341,0.383632,1.29984,0.911133,0.752854,0.782436,1.31898
-15.4142,0.926215,0.248167,4,15,0,24.341,-0.0243114,0.160795,0.404697,1.42249,0.390778,-0.743012,0.20669,0.952653,2.33735,1.41108,0.267847,1.03936,0.435766,1.63552,0.045731,0.131736,0.556014,0.567803,0.609051
-25.898,0.680267,0.248167,4,15,0,31.0163,-2.08372,-2.90941,-0.646383,-1.22106,-0.363632,1.47356,-0.144209,0.359924,0.0245645,0.645193,0.152154,0.973587,0.368218,0.474944,0.031074,0.146022,1.59468,1.66681,1.17633
-23.0543,0.973284,0.248167,4,15,0,33.7852,2.09259,2.05,1.48743,1.34578,1.38015,0.18219,0.609178,1.4944,3.57148,1.13853,0.121578,0.608242,0.551181,1.64755,1.2328,1.84403,0.500382,0.154965,0.849564
-18.3519,1,0.248167,3,7,0,27.0118,1.90372,1.31105,1.70737,1.464,1.0394,-0.35445,0.358365,1.23992,0.529655,0.700109,0.0764958,0.863779,0.367914,0.80854,1.38061,1.03399,0.248792,0.1935,2.20374
-16.1738,0.996219,0.248167,4,15,0,25.3644,-1.58156,-1.27391,-1.28634,-1.14202,-0.338185,-0.138975,-0.68741,0.850019,1.51823,1.50984,0.0806961,1.00338,0.636378,0.310386,0.77574,0.182355,1.8452,0.875094,0.212711
-12.3576,0.925766,0.248167,3,15,0,21.2403,-0.709114,0.353504,0.509961,0.0147406,-0.220587,-0.00280028,-0.100427,1.16456,0.436837,0.336198,0.381257,0.617111,0.388238,0.326489,0.306862,1.79194,0.212402,1.14317,0.379048
-11.767,0.975745,0.248167,3,15,0,19.6426,-0.378152,1.08256,0.523684,-0.0677782,0.164071,-0.190949,-0.675478,0.527997,0.581055,0.746948,0.171106,0.456193,0.682629,0.135772,1.17015,0.555381,0.515976,0.517033,0.954732
-15.1872,0.975674,0.248167,4,15,0,20.4249,-0.376036,-1.11326,1.5701,0.235105,-1.9329,-0.304562,0.0584624,1.12316,1.61637,0.583853,0.943577,1.66962,1.26313,0.188607,0.876638,1.28704,1.66291,0.0485033,0.648366
-19.8908,0.886912,0.248167,4,15,0,28.7747,1.72264,1.31263,-3.2164,1.1001,-0.739367,-0.0902453,-0.0828626,0.878281,0.517889,0.771489,0.146234,0.185278,0.752354,0.28756,0.293084,0.651827,0.507005,1.59144,1.34929
-20.317,0.983047,0.248167,4,15,0,27.9425,-1.80297,-1.2618,3.22896,-1.12001,1.3514,0.155562,0.477501,0.402279,0.853957,0.152772,0.374409,0.534145,0.300635,1.20399,1.80685,1.54116,1.66775,0.557154,0.719685
-14.2187,0.994574,0.248167,4,15,0,26.8977,0.178821,0.970872,0.562732,1.60128,0.753126,0.597441,-0.752874,0.288273,0.985713,2.08373,0.284315,0.427789,1.54484,0.260564,0.345488,0.509963,0.440083,0.860134,1.30093
-14.093,0.978728,0.248167,4,15,0,23.2032,-0.676974,1.08517,0.241438,0.936525,1.40225,0.720077,-0.304026,0.249996,0.498328,0.699503,0.0829487,0.666862,0.617425,1.40555,0.949316,0.547037,0.182989,1.28212,1.46837
-13.6087,0.989558,0.248167,4,15,0,20.1441,-1.22597,-0.00585181,-0.273161,0.631321,0.01727,0.640692,0.0843985,0.514975,0.470839,0.600501,0.112153,0.830935,0.321476,1.02729,2.19411,1.31123,0.120446,1.58305,0.856396
-21.0824,0.985363,0.248167,4,15,0,27.384,-1.29983,-0.0718388,0.398469,-1.37581,2.31606,1.28674,-0.752775,0.651007,0.318187,1.23294,0.00555557,0.127671,0.213242,1.03732,0.285825,0.593631,0.910348,0.61903,1.1754
-17.7132,0.931612,0.248167,4,15,0,31.6084,1.44702,0.125094,-0.178259,1.19312,-1.08467,-1.59442,0.465592,1.49835,0.189105,0.142218,0.453588,0.0544131,1.76935,0.17013,0.58922,1.28553,0.831398,0.596034,0.894266
-20.1136,0.911663,0.248167,4,15,0,29.6516,1.52572,0.517221,1.61208,-1.37076,-0.912562,-0.38844,-0.553582,0.79932,3.3437,0.0847339,1.03003,0.270417,0.649228,0.12077,0.626238,0.939698,0.954515,2.1819,0.636461
-16.2663,1,0.248167,4,15,0,26.6216,-0.654822,-0.644419,-1.66219,1.35801,0.0622745,0.974008,0.382133,1.21902,0.0189897,0.441738,0.438943,0.559458,1.15079,1.79229,0.736272,0.379756,1.11029,0.213941,1.44014
-18.6017,0.936263,0.248167,4,15,0,25.6678,1.00556,-1.39682,-0.68271,0.857573,-0.685353,2.09651,-0.545535,0.226786,0.0136296,0.831641,0.379162,0.940449,0.351012,0.809397,0.606261,1.9448,0.456191,0.537472,0.482003
-16.6024,1,0.248167,4,15,0,26.2518,0.474747,-0.665978,0.0444433,0.918678,-0.838745,1.53361,-0.79333,0.19145,0.027666,0.561289,0.744978,0.680664,0.334404,1.98685,0.592869,1.36409,0.330134,0.826131,0.263627
-16.8539,0.992267,0.248167,4,15,0,24.453,1.51483,-2.09649,0.188615,-1.12726,0.413836,0.338159,-0.679934,0.20662,0.0354592,1.22267,1.06696,1.4669,0.426923,0.828593,0.195303,1.29285,0.602552,1.43233,0.556714
-17.0686,0.989194,0.248167,4,15,0,28.056,0.705391,2.70321,-0.303926,1.98105,-0.299154,-0.484458,0.432979,0.364172,0.115971,0.675258,0.825197,0.570373,1.48722,0.537088,0.166172,0.709904,0.61775,0.626728,1.281
-13.2674,0.998069,0.248167,3,15,0,20.7042,-0.62239,1.7241,0.550426,0.789225,0.602171,0.189691,0.572734,0.694545,0.252489,0.250203,0.612109,1.6634,0.947503,1.84768,0.191751,1.11641,0.454362,1.23061,0.771431
-13.5358,0.898863,0.248167,4,15,0,22.3831,1.03214,-1.27408,-0.9987,-1.08981,-0.749216,0.210352,-0.140967,1.58466,1.1834,1.76112,0.638734,0.108064,0.480618,0.233319,1.05615,1.03702,0.37244,0.718803,1.34899
-16.8971,0.958444,0.248167,4,15,0,21.7303,1.09133,-0.450869,0.577786,-0.924381,-2.55954,1.41551,0.84337,0.57041,0.707391,0.393424,0.59189,0.0402169,0.930412,0.880211,0.37222,0.942316,0.385983,1.05614,0.679008
-18.8334,0.987401,0.248167,4,15,0,25.1204,-0.359926,1.20571,-0.583933,-0.566814,-2.29334,0.760968,1.70237,0.193868,1.87329,2.15777,0.575357,0.139383,1.43154,1.55669,0.658121,0.281064,0.171104,1.36597,0.866156
-18.027,0.96465,0.248167,4,15,0,24.4385,0.295349,-1.12427,0.470244,0.564554,2.09894,-0.913156,-1.28882,0.0285681,0.214661,0.150637,1.53497,0.961951,0.156803,0.523687,1.13835,0.762607,0.828464,0.705393,1.00319
-25.2091,0.899533,0.248167,4,15,0,36.6138,-0.608232,-1.54342,1.95282,-3.39724,0.997354,1.1184,-0.655433,0.035179,1.5358,0.676559,0.314075,0.531511,0.199551,0.0223367,1.00419,0.950511,1.45373,0.966052,1.00159
-21.5736,0.946561,0.248167,4,15,0,36.4949,0.514183,1.4644,-1.90439,2.52746,-1.14839,-1.21957,0.626821,2.33683,0.466717,1.20722,1.18504,1.21408,1.87508,1.56838,1.42996,1.2983,0.122891,0.0563998,0.297239
-21.828,0.970203,0.248167,4,15,0,29.0205,-0.546937,-1.48589,1.94095,-2.47714,1.77446,1.26136,-0.992045,0.149247,1.64279,0.445459,0.787602,1.13889,0.422726,0.347058,0.132951,0.885589,1.82776,0.330683,1.91338
-19.1564,0.994076,0.248167,4,15,0,30.947,-0.172291,-0.950682,-1.40685,2.61543,-1.33191,-1.14575,0.166252,1.79965,0.343648,1.46815,0.520771,0.472866,0.563029,1.31956,0.108613,0.369013,0.286676,1.89174,0.33053
-21.3125,0.895762,0.248167,4,15,0,30.632,-1.66888,-0.303809,1.74539,-2.1754,-0.379453,0.146618,-0.0215214,0.321339,1.59457,0.0257884,0.687226,1.61806,0.521311,0.344762,0.0272273,1.63537,0.536547,0.336122,0.810859
-21.3223,0.931432,0.248167,4,15,0,26.5913,1.00301,0.779788,-1.89036,2.04278,-0.514894,-0.475547,0.579224,1.41973,0.456997,3.03182,1.34924,0.0706289,1.299,1.40377,3.27113,0.534557,1.53212,1.15719,1.02233
-15.5939,1,0.248167,4,15,0,29.1598,0.379428,-1.12407,-1.16734,-0.728274,0.811329,-0.748734,1.35094,0.697787,1.98403,0.101808,0.927441,1.18372,0.239855,0.429553,0.118121,1.75888,0.774574,0.665227,1.07065
-18.2825,0.967204,0.248167,4,15,0,29.7831,-2.13837,0.826966,1.04433,-0.805359,-0.913689,0.147535,-0.74692,0.629459,0.463266,0.148131,0.282434,1.05443,0.134469,0.150136,1.88031,1.43959,1.57715,0.180377,1.26213
-22.2256,0.916483,0.248167,4,15,0,30.3069,0.0774434,1.62449,1.32207,0.224939,-0.750757,-0.307008,-1.69574,1.09558,0.668391,2.55229,0.788916,0.782999,0.300983,3.06709,0.468468,0.046134,0.765245,0.0266936,0.570135
-18.3855,0.984529,0.248167,4,15,0,26.5705,0.0995612,-1.68454,-1.32026,-0.305645,0.944218,0.0537697,1.42529,1.41272,0.963437,0.130335,1.34399,0.774524,0.346665,0.0255139,1.16532,2.24688,1.39694,2.37937,0.726587
-16.3693,0.623174,0.248167,4,15,0,28.6495,-0.705251,-1.12529,-1.32363,-0.369749,1.08688,-0.198444,-0.607624,0.36175,1.44088,0.231968,1.1651,1.22905,0.252927,0.11968,0.788428,0.194665,0.960313,0.0838511,0.586472
-20.2145,0.812065,0.248167,4,15,0,30.431,0.0847072,0.52236,0.189994,1.24568,-0.810618,-0.701982,-0.463696,0.0194846,0.12312,1.21171,0.766158,0.0993147,0.116584,1.51984,1.22884,0.749592,1.02062,0.0191267,0.616644
-17.5836,0.887755,0.248167,4,15,0,27.8959,0.375238,-1.55941,-1.10651,0.11401,0.00559893,0.036788,0.28489,2.53798,0.2136,0.601958,1.27535,0.0607305,0.906223,0.383771,0.38659,0.953437,1.02408,0.0284987,1.31908
-17.174,0.996552,0.248167,4,15,0,26.3251,-1.47142,0.36515,0.65828,-0.244703,0.648643,-1.34326,1.42402,0.146548,2.1813,0.880292,0.680041,0.134024,1.20163,2.1765,0.945089,0.99177,1.05476,0.080709,0.501716
-18.6669,0.98949,0.248167,4,15,0,26.355,-0.0898792,-1.34043,-2.10402,-2.18256,-0.846204,0.304765,-0.995555,2.57488,0.305887,0.886931,0.903333,0.517164,0.882331,0.271362,0.233061,1.01843,1.01297,0.136897,1.1249
-14.4851,0.999828,0.248167,4,15,0,25.9924,-1.27573,-1.08874,-0.994729,-1.68723,-0.108337,-0.557007,-0.678927,0.795972,0.571178,0.298181,0.618962,0.597191,0.392232,0.342133,0.214579,1.93226,1.35973,0.561588,1.3568
-13.6082,0.984619,0.248167,4,15,0,22.8243,1.29532,1.02309,-0.788926,0.526474,-1.04463,0.921323,0.812773,0.734365,0.932451,2.21877,0.79574,0.491425,0.189736,2.00446,0.643929,0.369007,1.17877,1.38755,1.01981
-12.0674,1,0.248167,4,15,0,20.1441,0.529067,-0.617916,-0.424445,-0.991242,-1.12169,0.364696,-1.374,1.96264,1.12087,0.555453,0.481432,0.331671,0.320038,0.88941,1.26304,0.32199,0.789695,1.03832,0.981316
-13.0418,1,0.248167,4,15,0,15.7674,-0.762749,1.1141,0.264881,1.07334,1.12315,-0.361945,1.46729,1.08266,0.724514,0.577185,0.852538,0.163381,0.359056,0.500208,0.422961,0.375684,0.777397,0.826537,1.32929
-16.6326,0.963193,0.248167,4,15,0,23.9347,-0.291372,-0.460674,-0.324168,0.776258,0.451032,0.220483,0.639778,0.875143,1.80789,1.68323,1.72323,2.67634,0.413078,0.670626,0.368614,2.42052,0.0434861,1.41986,0.28104
-18.3209,0.548295,0.248167,4,15,0,30.2522,1.6644,0.539582,-1.14109,-1.36198,-0.0712067,0.226052,-1.29721,0.871918,0.542399,1.93883,0.79292,0.00496596,0.361661,1.26181,0.73364,0.309228,0.250667,0.673741,1.12048
-19.1446,0.971886,0.248167,4,15,0,30.9068,-1.95492,-1.89765,-1.71288,0.425587,-0.775891,1.32819,0.754667,1.10087,0.109738,0.341808,0.663629,0.114915,1.94892,0.445456,1.17859,0.669758,0.404971,0.984022,0.413448
-14.4004,0.992988,0.248167,3,15,0,23.8105,-0.717908,-1.09791,-0.644168,1.11797,-0.00976216,1.20843,0.141628,0.96896,0.394787,2.36905,0.683527,0.112741,0.634693,0.431606,0.612989,1.62757,1.99861,1.32107,1.48745
-15.998,0.618406,0.248167,4,15,0,24.0136,0.602821,1.30794,0.598786,-1.02709,-0.27481,-0.292556,-0.262772,0.549027,1.83545,0.012075,0.852873,1.28675,0.520368,0.937866,0.427711,0.574775,0.0808662,0.667443,0.592601
-17.7891,0.953758,0.248167,4,15,0,27.6175,-1.25188,-0.726967,-0.468129,0.987407,0.812058,-0.418774,-0.997965,0.766463,0.265526,0.290132,0.844929,0.380582,1.03393,0.227718,0.354945,0.867306,0.0516563,0.221351,0.096446
-17.7952,0.956341,0.248167,4,15,0,33.8871,-0.169683,0.118121,-0.0629768,-0.717977,0.257735,0.0525874,1.01609,0.208325,0.21477,0.0332807,0.387215,0.922145,0.562773,0.266486,0.165343,0.184441,2.18913,1.89038,0.939676
-17.237,1,0.248167,4,15,0,22.2854,-0.0791319,-0.0701169,0.213178,-1.43788,0.123393,0.156387,1.47576,0.249491,0.331395,0.0264718,0.721657,1.04466,0.342692,0.227328,0.191421,0.306949,1.58202,1.69355,0.831575
-12.1469,0.953272,0.248167,4,15,0,22.8731,-0.0383339,0.145445,-0.0119643,1.28322,0.136647,0.208228,-1.02684,0.286393,0.575213,1.21876,1.10066,0.154506,0.565441,1.43948,0.635594,1.73216,0.493007,0.266598,0.681175
-12.1189,0.98456,0.248167,4,15,0,18.2697,-0.391015,-1.03496,0.505234,-0.496974,-1.29668,-1.15626,1.11009,1.30245,1.49045,0.772611,0.892415,0.407203,0.670126,0.306487,0.48381,0.410237,0.886472,0.376974,0.780676
-12.8552,0.925414,0.248167,4,15,0,22.1953,-0.384284,-0.345062,0.757198,0.115594,0.453913,0.315525,0.3437,0.0673421,0.66321,1.25399,1.17583,0.601324,0.833192,1.55685,0.122193,0.166417,0.703381,0.517759,1.007
-14.309,0.845549,0.248167,4,15,0,24.9328,-1.44098,0.478249,-0.745786,-0.67214,0.519134,0.101786,-0.771918,1.64294,0.518955,0.270121,0.576755,0.730824,0.321363,0.0289628,0.871028,0.733588,0.378513,1.25239,0.975898
-11.8758,0.994629,0.248167,4,15,0,18.7834,0.18314,0.546558,-0.153135,-0.313159,-0.243499,0.582415,-0.681393,0.485629,0.255317,0.404183,1.51339,1.45608,1.70111,0.131406,0.691692,0.359462,1.43388,0.570342,0.817638
-18.0288,0.84287,0.248167,4,15,0,27.6274,0.0929574,-0.740828,-0.567632,0.760984,-1.57067,-0.56839,-0.876139,0.786583,0.617,0.408304,0.356734,0.324618,0.3493,0.0469465,0.474579,0.366997,0.0419144,1.06702,0.293534
-14.2538,0.988955,0.248167,4,15,0,26.7942,0.365608,0.779884,0.950036,-1.02503,1.7331,-0.290401,-0.517811,0.783669,0.719698,0.864754,1.33431,0.536627,0.318501,1.37695,1.56414,0.0442507,0.558208,0.311942,0.827158
-16.044,0.940527,0.248167,4,15,0,25.6042,-0.102504,-0.649219,-1.01543,1.10928,-1.61976,0.457369,0.29237,1.74547,0.181323,0.604102,0.796433,0.964381,0.0367521,0.864589,0.584197,2.28236,1.54896,0.542758,0.405993
-18.5822,0.999255,0.248167,4,15,0,23.5317,-0.300278,1.12514,2.34303,-1.788,2.07006,0.758801,-0.212937,0.419137,2.21557,0.775147,0.971531,0.552828,0.180664,1.13777,1.26652,0.182518,0.540089,0.681321,1.57206
-20.3256,0.993731,0.248167,4,15,0,32.3434,1.1251,-1.09766,-1.63428,-0.951715,1.54362,-0.70825,-0.120561,0.0836706,0.276888,0.314624,0.332918,1.59531,1.88566,0.84086,0.267,0.0612756,0.951411,0.172577,0.523675
-16.0082,0.981364,0.248167,4,15,0,25.6295,0.185171,-0.667731,1.14079,0.506648,-0.265249,0.0657813,-0.136715,2.52079,1.7011,0.205119,0.959047,0.51242,0.305372,1.00769,1.9884,2.82919,1.00035,2.33652,1.04189
-12.1428,1,0.248167,3,15,0,22.5906,0.843384,-1.0383,1.85467,0.954111,-0.580419,-0.395951,0.523021,1.12371,1.41555,0.315686,1.32434,1.34038,0.31483,0.78011,1.57343,1.34512,0.858837,1.72495,0.956605
-21.3268,0.833284,0.248167,4,15,0,26.2132,-1.06869,1.74578,-2.55667,-0.623673,-0.429837,-0.0662922,-1.0915,0.64609,0.632085,0.549186,0.0402032,0.173907,1.89797,0.417079,0.333479,0.584619,0.0967515,0.309089,0.984386
-17.505,0.990677,0.248167,4,15,0,24.1892,1.18852,-1.70353,2.54633,0.566044,0.450454,0.0389446,1.29023,0.865829,0.518209,1.05704,1.287,0.932095,0.116996,1.84186,0.813438,0.548785,2.56357,1.5283,0.949137
-19.9821,0.940863,0.248167,4,15,0,26.541,-1.27957,1.58013,-2.52653,-0.630469,-0.41928,-0.119127,-1.2337,1.39769,0.585943,0.624382,0.807658,1.3814,0.580061,0.0798882,1.16413,0.118447,0.101531,0.197822,1.39796
-14.2622,0.994824,0.248167,4,15,0,25.8318,1.18211,-1.54359,2.39057,0.204369,0.258753,-0.03805,1.18665,1.2351,0.796625,0.521218,0.329439,1.02932,1.05162,1.007,0.87567,2.26434,1.43262,0.812852,0.559664
-14.3537,0.983014,0.248167,4,15,0,22.545,0.861862,-0.638058,-1.19547,-0.0811098,-1.82388,0.190243,-0.240342,0.680781,1.47089,0.111845,0.576933,0.53196,0.663448,0.945797,0.108027,0.300287,0.83421,0.769943,1.41314
-12.2961,0.981623,0.248167,4,15,0,20.1933,-0.910289,0.625264,1.20175,0.258366,1.65956,-0.0867079,0.114152,0.403737,0.757457,1.16264,1.12991,0.75597,1.4293,0.162228,1.9719,1.09865,0.502836,1.35822,0.607922
-14.761,0.902743,0.248167,4,15,0,22.4263,0.57872,-0.0116888,0.853411,-0.945778,1.49438,0.115223,0.295119,1.0634,0.459544,0.704275,0.907863,1.10882,0.279428,0.174273,0.306867,0.0885652,0.547227,0.351622,0.390258
-17.2056,0.950055,0.248167,4,15,0,26.3872,-0.518587,0.031377,-0.827299,1.01691,-1.34222,-0.22071,0.185157,0.428553,1.31949,0.101597,0.231176,0.216889,1.95825,0.498462,0.220135,0.658777,0.311889,1.63796,0.123149
-15.3523,0.984691,0.248167,4,15,0,23.9643,0.777108,-0.480318,-0.765806,-1.93925,-0.566268,-1.53785,0.178425,0.301708,0.733166,0.309257,0.694362,0.211955,0.383075,1.73686,0.406838,0.386111,0.616343,0.48872,0.618274
-14.1067,0.996011,0.248167,4,15,0,24.1235,-0.523046,0.768976,0.808269,0.908345,0.200291,1.43711,-0.247354,1.48739,0.716474,0.765061,0.867549,0.017964,1.09836,0.360322,0.272399,0.549345,0.863395,0.830215,1.50207
-14.5193,0.956848,0.248167,4,15,0,20.6812,0.342558,1.46203,0.868533,0.253495,0.402976,1.11466,1.09353,0.744744,1.03467,0.415678,0.674498,0.135588,1.15401,0.0716133,1.28381,0.784892,1.34908,0.96834,0.202319
-17.628,0.94466,0.248167,4,15,0,26.1279,-1.31665,-1.04521,-1.61907,0.758774,-0.624173,-1.78747,-0.475047,0.399143,0.986201,0.144345,0.204552,0.31291,0.84591,2.71264,0.764098,1.34055,0.48633,1.00851,1.51978
-14.6752,0.997402,0.248167,4,15,0,24.6549,-0.85718,1.38235,-0.231369,-1.31551,-1.38824,-0.164404,-0.378093,1.29606,0.845669,0.497965,0.0876924,0.84865,1.09483,0.195259,0.35832,0.280529,0.607308,0.71503,0.604208
-18.6762,0.95251,0.248167,4,15,0,24.9152,-0.820264,1.18731,-0.368188,-1.89478,-2.05685,-0.782266,-1.09914,1.62626,1.28572,0.143608,0.070698,1.42197,0.986543,0.22248,0.782666,0.289382,0.482525,0.691127,0.542165
-21.1057,0.888712,0.248167,4,15,0,33.3845,1.10533,-2.05335,-0.169738,1.58516,1.37042,0.739503,0.229962,0.255564,0.813327,1.43597,2.78361,0.115944,0.987663,0.933497,0.490231,1.86313,1.57904,1.2183,0.0187641
-23.878,0.827058,0.248167,4,15,0,33.7675,0.680383,-1.69791,-0.616188,2.12366,1.80229,1.1316,0.517824,0.324631,0.548752,1.33253,1.16298,0.210208,0.411115,2.87541,0.504223,2.74835,1.14245,0.968749,0.01697
-14.7163,0.61951,0.248167,3,7,0,31.6294,0.092582,0.504928,0.864664,0.133776,0.127552,-0.900347,0.27605,0.103264,1.79057,0.764362,0.753071,0.431279,1.34317,0.129522,1.27148,0.103438,0.658808,1.10314,0.177287
-14.9315,0.909527,0.248167,4,15,0,23.2575,0.503324,1.54151,1.18471,1.01227,0.767004,-0.577362,-0.310437,0.139553,0.336457,0.489706,0.993477,0.303489,1.20401,0.584505,1.22835,0.284305,0.881572,0.629512,0.147185
-20.807,0.940762,0.248167,4,15,0,28.8657,2.35891,1.31294,0.985113,1.32052,-0.744895,1.10457,2.35182,0.114514,0.977118,0.940788,1.60945,0.0434114,0.375614,0.570699,1.15501,0.381513,1.08991,1.29406,1.3271
-15.7109,0.978856,0.248167,4,15,0,27.2727,-1.05064,-1.83696,-0.740199,-0.993826,-0.273382,-0.816391,-2.3354,0.833449,1.02097,0.547033,0.338773,1.43525,0.329197,1.3903,0.858672,0.465114,0.455337,0.712371,0.273193
-18.7107,0.907011,0.248167,4,15,0,28.2686,-0.210563,-0.985445,1.13077,-2.37439,-0.244892,-0.509288,-1.64761,0.340131,0.212849,0.0406086,0.727515,1.25841,1.47573,1.31242,0.741559,0.241855,0.278954,1.3164,0.421118
-24.6219,0.967703,0.248167,4,15,0,33.9276,-0.173246,-2.56883,-0.459725,-0.224887,2.94261,0.44075,-1.58189,0.432018,0.399258,0.0146711,0.0936867,0.70784,0.613118,0.649415,0.920293,1.05231,0.426432,0.634664,0.0866377
-16.296,0.985536,0.248167,4,15,0,34.3344,-0.0271517,0.641476,0.181831,-0.762843,1.31441,-0.362117,0.665759,1.01708,0.972626,0.14713,0.0126565,0.427422,0.770864,1.39831,1.26796,1.044,0.100424,0.429424,0.459575
-24.3615,0.914709,0.248167,4,15,0,30.6375,2.33478,1.3845,1.89999,-0.994822,1.64908,0.655002,1.12853,0.526367,1.0203,0.154193,0.000824784,1.54002,0.804155,0.69608,0.690988,1.07426,0.329964,0.526571,1.72906
-25.5919,0.949266,0.248167,4,15,0,36.2057,-2.37963,-1.36761,-1.8974,1.10912,-0.792336,-0.513674,-1.29848,1.8622,1.15795,1.77548,0.00784246,0.341621,0.697666,0.154465,0.646993,1.13957,0.132506,0.10931,0.204752
-24.5785,0.986073,0.248167,4,15,0,39.389,-1.45557,-0.771412,-0.648666,-0.234828,-0.704834,-0.110669,-0.612477,0.569474,1.24568,0.55581,0.00861287,0.788494,0.370789,0.00687608,0.0502685,0.311017,1.67923,0.979635,3.06419
-25.1239,0.979443,0.248167,4,15,0,38.2681,1.67634,2.53459,1.73529,0.14466,0.798917,1.28067,-0.311814,0.450809,0.769284,1.47442,0.713945,1.05429,0.0674472,0.0105779,1.56373,0.313993,0.252529,0.329261,0.0641365
-20.0028,0.967907,0.248167,4,15,0,32.9369,-1.49172,-1.57004,-1.54701,-0.526261,-1.34111,-1.02719,-0.11123,2.50883,1.81286,1.48268,0.128511,0.994655,2.88093,0.573897,1.04456,0.80786,0.490635,0.311858,0.241779
-13.4052,1,0.248167,3,7,0,25.8333,-0.620086,-1.36654,-1.11613,-0.603883,-1.51872,-0.18094,-0.297349,0.559989,1.76707,0.7377,0.165934,1.06493,0.761491,0.581439,0.971667,0.609289,2.08687,0.489569,0.444439
-19.5749,0.9145,0.248167,4,15,0,25.5546,0.823932,2.90104,1.04745,1.29068,2.00905,-0.243182,1.12559,1.59163,0.290643,0.323982,1.00406,0.387321,1.07165,1.51773,0.561166,0.449416,0.143349,1.61469,0.834589
-16.338,1,0.248167,4,15,0,26.2566,-0.608158,-3.06034,-1.21744,-1.95873,0.160359,0.650021,-0.475881,0.613355,0.427502,1.24169,0.713773,1.11806,0.403207,0.58123,0.82535,1.73379,1.06679,0.397251,1.05335
